1 2 3
1 3 9
2 4 7
2 5 7
3 6 4
3 7 13
4 8 12
4 9 12
5 10 8
5 11 8
6 12 13
6 13 10
7 14 3
7 15 4
8 16 13
9 16 8
10 17 10
11 18 6
12 19 2
13 20 7
14 21 10
15 22 6
16 23 12
17 24 8
18 25 4
19 26 6
20 27 9
21 28 10
21 29 9
22 30 10
23 31 4
24 32 2
24 33 11
25 34 3
26 35 9
27 36 13
28 37 8
28 38 7
29 39 11
30 40 11
31 41 10
31 42 8
32 43 4
32 44 5
33 45 8
33 46 10
34 47 11
34 48 12
35 49 11
36 50 6
37 51 10
38 52 10
39 53 4
40 54 9
40 55 13
41 56 12
42 57 6
43 57 3
44 57 1
45 58 2
46 59 1
47 59 3
48 59 8
49 60 13
50 60 5
51 61 12
52 61 3
53 62 6
54 63 11
55 64 1
56 65 12
57 65 8
58 66 8
59 67 7
60 67 10
61 67 8
62 68 4
63 69 6
64 70 10
65 71 6
66 72 12
67 73 11
68 74 2
69 75 5
70 76 1
71 77 2
71 78 9
72 79 13
72 80 10
73 81 10
73 82 4
74 83 7
74 84 5
75 85 9
76 86 2
76 87 9
77 88 5
77 89 7
78 90 4
78 91 13
79 92 11
79 93 8
80 94 5
80 95 8
81 96 4
81 97 10
82 98 6
82 99 9
83 100 6
83 101 2
84 102 4
84 103 10
85 104 11
85 105 10
86 106 11
86 107 7
87 108 1
87 109 2
88 110 2
89 110 6
90 110 2
91 110 6
92 110 8
93 111 8
94 111 10
95 111 4
96 112 1
97 112 11
98 113 5
99 113 5
100 114 7
101 114 12
102 114 13
103 115 1
104 115 4
105 116 11
106 117 2
107 117 1
108 118 13
109 118 5
110 119 7
111 120 8
112 121 6
113 122 8
114 123 2
115 124 12
116 125 3
117 126 2
118 127 2
119 128 6
120 128 13
121 129 12
122 130 2
123 131 10
124 132 9
125 133 7
126 134 4
127 135 12
128 136 8
129 137 12
130 138 5
131 139 11
131 140 6
132 141 8
132 142 10
133 143 2
134 144 12
135 145 6
136 146 9
137 147 3
138 147 4
139 147 4
140 148 11
141 148 9
142 148 2
143 149 3
144 149 12
145 150 9
146 151 6
147 152 10
148 153 7
149 154 4
150 155 5
150 156 9
151 157 9
151 158 3
152 159 1
152 160 13
153 161 4
154 162 6
155 163 3
155 164 12
156 165 8
157 166 3
157 167 13
158 168 6
158 169 12
159 170 3
159 171 7
160 172 12
160 173 5
161 174 4
161 175 7
162 176 5
162 177 4
163 178 3
163 179 4
164 180 4
165 181 4
166 182 8
167 182 7
168 183 10
169 183 8
170 183 2
171 184 11
172 185 2
173 186 8
174 186 10
175 186 4
176 187 9
177 187 2
178 187 13
179 187 2
180 188 9
181 188 1
182 189 4
182 190 2
183 191 5
184 192 12
185 193 10
186 194 10
187 195 3
188 196 6
189 197 4
189 198 9
190 199 10
191 200 10
191 201 1
192 202 13
193 203 7
193 204 6
194 205 11
195 206 10
196 207 6
196 208 12
197 209 9
198 209 7
199 210 7
200 211 8
201 211 7
202 212 9
203 213 5
204 214 9
205 215 13
206 216 13
207 217 2
208 217 2
209 218 8
210 219 8
211 220 12
212 221 1
213 222 7
214 223 5
215 224 2
216 225 10
217 226 5
218 227 7
219 228 10
220 229 7
221 230 11
222 231 7
223 232 4
224 233 5
225 234 10
225 235 10
226 236 6
227 237 10
228 237 13
229 238 9
230 239 9
231 240 11
232 241 12
233 242 11
234 243 12
235 243 9
236 244 7
237 245 5
238 245 11
239 245 4
240 246 12
241 247 11
242 248 7
243 248 8
244 249 1
245 250 2
245 251 11
246 252 8
246 253 13
247 254 12
247 255 1
248 256 8
248 257 9
249 258 11
249 259 4
250 260 7
250 261 11
251 262 2
251 263 10
252 264 2
253 265 2
253 266 9
254 267 8
254 268 10
255 269 2
255 270 2
256 271 3
257 272 6
257 273 3
258 274 5
258 275 3
259 276 4
260 277 4
261 277 6
262 277 1
263 277 9
264 278 13
265 278 10
266 278 10
267 278 6
268 278 3
269 279 6
270 280 7
271 281 6
272 281 9
273 282 8
274 282 1
275 282 6
276 283 6
277 284 9
277 285 10
278 286 11
279 287 9
280 288 2
281 289 10
282 290 7
283 291 1
284 292 11
285 293 11
286 294 9
287 295 3
288 296 2
289 297 9
290 298 10
291 299 3
292 300 2
293 300 8
294 300 4
295 300 12
296 300 12
297 300 10
298 300 7
299 300 1
