1 2 3
1 3 1
1 4 7
1 5 3
1 6 1
2 7 2
2 8 7
2 9 5
2 10 2
2 11 4
3 12 2
3 13 3
3 14 2
3 15 1
3 16 4
4 17 4
4 18 7
5 19 2
5 20 4
5 21 2
6 22 5
6 23 6
6 24 6
7 25 5
8 25 6
9 25 4
10 26 6
11 26 7
12 26 5
13 26 7
14 26 3
15 26 2
16 26 1
17 27 4
18 27 1
19 27 2
20 27 4
21 27 5
22 28 6
23 28 2
24 28 1
25 29 2
26 30 2
26 31 6
27 32 5
27 33 1
28 34 1
29 35 3
29 36 2
29 37 7
30 38 4
31 39 5
31 40 1
32 41 4
33 42 3
33 43 3
33 44 3
34 45 6
35 46 4
36 47 2
37 48 7
38 49 2
39 50 5
40 51 4
41 52 1
42 53 7
42 54 6
43 55 3
43 56 2
44 57 4
45 58 1
45 59 6
46 60 6
47 61 4
48 61 4
49 62 7
50 63 3
51 64 7
52 65 3
53 65 4
54 66 2
55 66 6
56 67 3
57 68 5
58 69 1
59 70 6
60 71 3
61 72 2
62 73 1
62 74 4
63 75 7
64 76 3
65 77 5
66 78 7
66 79 5
67 80 6
67 81 2
68 82 7
68 83 3
69 84 2
69 85 6
70 86 4
70 87 4
70 88 6
71 89 3
72 89 5
73 90 3
74 90 3
75 91 5
76 92 6
77 92 4
78 93 7
79 94 7
80 94 3
81 94 4
82 95 7
83 96 6
84 96 1
85 97 6
86 98 3
87 99 7
88 100 3
89 101 7
89 102 1
90 103 2
90 104 1
91 105 5
92 106 2
93 107 5
94 108 6
94 109 7
95 110 2
95 111 1
96 112 2
97 113 2
98 114 5
99 115 6
100 116 3
101 117 6
102 118 1
103 119 7
104 119 6
105 120 4
106 121 5
107 121 5
108 122 7
109 122 6
110 123 3
111 124 4
112 125 4
113 125 6
114 126 4
115 126 7
116 127 3
117 128 1
117 129 6
118 130 4
118 131 6
119 132 6
119 133 7
119 134 3
120 135 3
120 136 5
121 137 3
122 138 1
122 139 4
122 140 2
123 141 2
123 142 5
123 143 1
123 144 1
123 145 1
124 146 3
124 147 1
124 148 2
125 149 4
126 150 5
126 151 4
126 152 6
126 153 4
127 154 5
127 155 7
128 156 2
129 157 3
130 158 2
131 158 6
132 159 5
133 159 3
134 160 3
135 160 7
136 160 1
137 160 2
138 161 4
139 161 6
140 161 5
141 162 2
142 162 3
143 163 6
144 163 5
145 164 4
146 164 4
147 164 5
148 165 4
149 166 4
150 166 5
151 167 4
152 167 2
153 168 5
154 168 7
155 169 6
156 170 3
157 171 3
158 172 1
159 173 2
159 174 6
160 175 2
161 176 1
162 177 5
163 178 3
164 179 6
165 180 6
166 181 1
167 182 5
168 183 4
169 184 1
170 185 4
171 185 4
172 185 6
173 185 6
174 186 4
175 187 6
176 188 4
177 189 6
178 189 4
179 190 7
180 191 2
181 191 4
182 191 7
183 192 6
184 193 5
185 194 4
185 195 5
185 196 2
186 197 7
187 198 7
187 199 2
187 200 1
188 201 3
189 202 3
189 203 7
190 204 5
191 205 3
192 206 6
193 207 1
194 208 6
195 209 6
196 210 6
197 211 6
198 212 3
199 213 5
200 214 1
201 215 5
201 216 6
202 217 4
203 218 2
203 219 3
204 220 1
205 221 7
206 222 2
207 223 2
208 224 5
209 225 2
210 226 6
211 226 4
212 227 7
213 228 2
214 229 5
215 230 4
216 231 4
217 232 4
218 233 4
219 234 5
220 235 4
221 236 4
222 236 6
223 237 7
224 238 5
225 239 5
226 240 3
227 241 5
228 242 1
229 243 6
230 244 3
231 245 4
232 246 6
233 247 4
234 248 3
235 249 4
235 250 5
236 251 6
237 252 6
238 253 6
239 254 5
240 255 3
241 256 2
242 257 2
243 258 1
244 259 7
245 260 1
246 261 6
247 262 6
248 263 3
249 264 7
250 265 5
251 266 2
252 267 1
253 268 4
254 269 3
255 270 2
256 270 6
257 271 1
258 272 6
259 273 3
260 274 1
261 275 4
262 276 3
263 277 7
264 278 7
265 279 7
266 280 5
267 281 2
268 282 7
269 282 7
270 282 5
271 283 7
272 284 5
273 285 4
274 285 7
275 286 1
276 287 6
277 287 2
278 287 1
279 287 5
280 288 4
281 288 7
282 289 2
283 290 3
284 291 2
284 292 4
285 293 1
286 294 1
286 295 6
286 296 1
287 297 5
288 298 1
288 299 3
289 300 2
290 300 7
291 300 6
292 300 5
293 300 6
294 300 3
295 300 5
296 300 3
297 300 7
298 300 6
299 300 6
