1 2 3
1 3 7
1 4 7
1 5 4
2 6 3
2 7 6
2 8 4
2 9 7
3 10 4
3 11 5
3 12 6
3 13 3
4 14 7
4 15 3
4 16 5
4 17 5
5 18 1
5 19 2
5 20 2
5 21 6
6 22 6
7 23 1
8 24 6
9 25 7
9 26 5
10 27 6
11 28 2
12 29 3
13 30 4
13 31 7
14 32 1
15 33 2
16 34 1
17 35 5
17 36 6
18 37 4
19 38 7
20 39 7
20 40 3
21 41 5
21 42 4
22 43 4
23 43 6
24 44 4
25 44 4
26 45 1
27 46 5
28 46 2
29 47 5
30 48 4
31 49 7
32 50 7
33 51 1
34 52 2
35 53 6
36 53 3
37 54 7
38 54 4
39 54 1
40 55 1
41 56 4
42 56 1
43 57 1
43 58 4
44 59 6
45 60 2
46 61 2
47 62 6
48 63 3
49 64 2
49 65 1
50 66 3
51 67 1
52 68 5
53 69 6
54 70 5
55 71 6
56 72 2
57 73 6
58 74 5
58 75 4
59 76 2
60 77 1
61 78 2
61 79 3
62 80 7
62 81 5
63 82 7
64 83 7
65 84 3
65 85 2
66 86 3
67 87 6
68 88 6
69 89 4
69 90 5
70 91 2
71 92 3
72 93 6
73 94 5
74 95 6
75 96 4
76 97 6
77 98 6
78 99 1
79 100 4
80 101 6
81 102 2
82 103 5
83 104 7
84 105 1
85 106 1
86 107 2
87 108 2
88 109 2
89 110 5
90 111 4
90 112 5
91 113 4
92 114 6
93 115 2
94 116 6
95 117 6
96 118 3
97 119 5
98 119 5
99 120 5
100 120 7
101 121 1
102 122 5
103 123 5
104 124 4
105 124 7
106 125 3
107 126 1
108 127 5
109 128 1
110 129 1
111 130 5
112 131 1
113 132 4
114 133 4
115 133 6
116 134 7
117 134 5
118 135 2
119 135 3
120 136 1
121 137 1
122 138 2
123 139 6
124 140 7
125 141 6
126 142 6
127 142 4
128 143 3
129 143 5
130 144 2
131 145 5
132 146 5
133 147 3
134 148 4
135 149 5
136 150 1
137 151 2
138 152 3
139 153 5
140 154 5
141 155 7
142 156 1
143 157 5
144 158 3
145 159 6
146 160 1
147 161 6
148 162 1
149 163 7
150 163 6
151 164 7
152 165 2
153 166 1
154 167 5
155 167 1
156 168 5
157 169 4
158 169 1
159 170 3
160 170 3
161 170 5
162 171 4
163 171 5
164 172 5
165 173 2
166 174 7
167 175 6
168 176 5
169 177 1
170 178 3
171 179 5
171 180 2
172 181 7
173 182 7
174 183 7
174 184 7
175 185 2
176 186 6
177 187 1
177 188 5
178 189 4
178 190 5
178 191 7
178 192 5
179 193 1
180 194 7
181 195 6
182 196 3
183 197 7
184 198 5
185 199 7
186 200 7
187 201 4
187 202 6
187 203 6
188 204 2
189 205 6
189 206 6
190 207 2
191 208 4
192 209 3
193 210 2
194 211 3
195 212 7
196 213 4
196 214 4
197 215 1
198 216 3
199 217 5
200 218 2
201 219 6
202 220 1
203 221 3
204 222 1
205 223 7
206 224 4
207 225 4
208 226 5
209 227 6
210 228 5
211 228 1
212 229 7
213 230 4
214 230 1
215 231 7
216 232 1
217 233 7
218 234 4
219 235 2
220 236 6
221 237 7
222 238 3
223 238 7
224 239 1
225 239 5
226 239 6
227 240 5
228 241 2
229 242 2
230 243 2
230 244 6
231 245 6
231 246 2
232 247 6
233 248 4
234 249 2
235 250 4
235 251 2
236 252 1
237 253 1
238 254 2
238 255 6
239 256 7
239 257 5
239 258 1
240 259 5
241 260 1
242 261 2
243 262 3
244 262 6
245 263 7
246 264 5
247 265 5
248 266 2
249 266 4
250 267 4
251 267 5
252 268 5
253 269 3
254 270 3
255 271 1
256 272 5
257 273 6
258 273 7
259 274 4
260 275 1
261 276 4
262 277 1
263 278 2
264 279 1
265 280 5
266 281 4
267 282 6
268 283 5
269 284 5
270 285 2
271 286 4
272 287 3
273 288 2
274 289 5
275 290 1
276 291 4
277 292 1
278 293 5
279 294 1
280 295 7
281 296 7
282 297 7
283 298 6
283 299 3
284 300 7
285 301 6
286 302 5
287 303 6
287 304 5
288 305 2
288 306 7
289 307 7
290 308 6
291 308 6
292 309 3
293 309 4
294 310 5
295 310 3
296 311 7
297 312 5
298 313 1
299 313 3
300 314 3
301 314 4
302 315 7
303 316 3
304 316 6
305 317 2
306 317 6
307 318 1
308 319 3
308 320 2
308 321 6
309 322 3
309 323 3
310 324 1
310 325 6
310 326 2
311 327 5
311 328 4
311 329 1
311 330 7
312 331 7
312 332 2
313 333 4
313 334 6
314 335 7
314 336 1
315 337 4
315 338 5
315 339 4
316 340 7
316 341 6
316 342 5
317 343 1
317 344 5
318 345 4
319 346 2
320 346 4
321 347 4
322 347 2
323 347 1
324 348 1
325 349 6
326 350 7
327 351 6
328 352 4
329 353 7
330 353 1
331 354 4
332 355 1
333 355 2
334 356 1
335 356 2
336 356 6
337 357 1
338 357 3
339 357 1
340 358 2
341 359 2
342 360 2
343 361 5
344 362 2
345 363 2
346 364 3
346 365 6
347 366 3
348 367 6
349 368 7
350 369 5
351 370 1
352 371 5
353 372 3
354 373 4
355 374 2
356 375 4
356 376 5
357 377 5
358 378 6
359 379 6
360 380 1
361 381 3
362 382 6
363 383 5
364 384 7
365 385 3
366 386 2
367 387 5
368 388 1
369 388 5
370 388 5
371 388 5
372 389 1
373 389 4
374 390 4
375 391 2
376 392 1
377 392 7
378 392 7
379 393 6
380 394 4
381 394 2
382 394 4
383 395 6
384 396 7
385 397 5
385 398 2
385 399 5
386 400 7
387 401 2
388 402 7
388 403 2
389 404 7
389 405 1
390 406 2
391 407 6
391 408 6
392 409 4
393 410 5
393 411 3
394 412 4
395 413 1
396 414 7
396 415 6
396 416 5
397 417 2
397 418 3
397 419 2
397 420 2
398 421 5
398 422 7
398 423 5
399 424 4
399 425 7
399 426 4
400 427 3
400 428 7
400 429 7
401 430 5
401 431 1
402 432 2
402 433 5
403 434 4
403 435 5
404 436 7
404 437 6
404 438 2
404 439 1
405 440 7
406 441 1
406 442 2
406 443 3
407 444 4
407 445 4
408 446 2
409 447 6
409 448 6
410 449 5
410 450 5
411 451 2
411 452 2
412 453 6
412 454 3
413 455 7
413 456 3
413 457 4
413 458 5
414 459 4
415 459 5
416 460 5
417 460 2
418 461 3
419 461 4
420 462 2
421 462 2
422 463 2
423 464 3
424 465 4
425 465 4
426 465 5
427 466 1
428 466 4
429 466 3
430 467 2
431 467 5
432 467 6
433 467 5
434 468 6
435 468 6
436 469 6
437 470 3
438 470 3
439 470 5
440 470 3
441 471 5
442 471 1
443 472 2
444 472 5
445 472 1
446 473 2
447 473 7
448 473 2
449 474 7
450 475 3
451 476 1
452 476 2
453 476 7
454 477 5
455 478 3
456 478 2
457 479 1
458 479 3
459 480 6
460 481 5
461 482 7
462 483 3
463 483 3
464 484 4
465 484 4
466 485 6
467 485 6
468 485 6
469 486 6
470 487 1
471 488 4
472 489 2
473 489 2
474 490 1
475 491 5
476 491 6
477 492 3
478 492 5
479 493 2
480 494 5
481 495 5
482 496 7
483 497 7
484 498 1
485 499 7
486 500 7
487 501 1
488 502 2
489 503 3
490 504 3
491 504 6
492 505 4
493 506 6
494 507 1
495 508 6
495 509 3
495 510 7
496 511 1
497 512 6
497 513 7
497 514 7
498 515 3
498 516 6
499 517 5
500 518 1
500 519 7
500 520 3
501 521 5
501 522 3
502 523 1
503 524 7
504 525 1
504 526 1
505 527 1
506 528 4
507 529 5
508 529 2
509 530 4
510 531 3
511 532 7
512 532 2
513 532 2
514 533 7
515 534 7
516 535 1
517 536 7
518 536 3
519 536 7
520 537 4
521 538 7
522 539 1
523 540 6
524 540 4
525 541 6
526 541 1
527 541 5
528 541 2
529 542 1
530 543 3
530 544 1
531 545 4
532 546 1
533 547 3
534 548 5
535 549 5
536 550 5
537 551 1
538 552 7
538 553 1
538 554 6
539 555 4
540 556 1
541 557 1
542 558 6
