1 2 3
1 3 4
1 4 1
1 5 3
2 6 4
3 7 2
4 8 2
5 9 2
6 10 5
6 11 1
7 12 1
7 13 2
8 14 4
9 15 2
9 16 1
9 17 1
10 18 4
11 19 1
11 20 2
12 21 2
13 22 4
13 23 3
14 24 2
15 25 4
15 26 1
16 27 3
17 28 2
18 29 1
19 30 2
20 31 1
21 32 4
22 33 2
23 34 3
24 35 3
25 36 3
26 37 4
27 37 4
28 38 1
29 39 5
30 40 4
31 40 2
32 41 2
33 41 3
34 41 5
35 41 3
36 42 1
37 42 1
38 42 5
39 43 2
39 44 5
39 45 5
39 46 1
40 47 1
40 48 3
40 49 3
40 50 1
40 51 3
41 52 3
41 53 4
41 54 1
42 55 4
42 56 2
42 57 2
43 58 3
44 58 3
45 58 5
46 59 1
47 60 3
48 60 1
49 61 1
50 61 4
51 61 4
52 61 3
53 61 4
54 62 4
55 62 1
56 62 1
57 63 5
58 64 3
58 65 3
59 66 2
60 67 5
61 68 5
61 69 1
62 70 2
62 71 4
62 72 2
63 73 3
64 74 1
65 75 3
66 75 4
67 76 3
68 77 5
69 77 2
70 78 4
71 78 1
72 79 2
73 79 1
74 80 5
75 80 5
76 81 1
77 82 5
78 83 1
79 83 2
80 84 3
80 85 4
81 86 1
82 87 1
82 88 2
82 89 4
83 90 4
83 91 3
84 92 5
85 93 5
86 94 4
87 95 5
88 96 1
89 97 5
90 98 5
91 99 2
92 100 3
93 100 4
94 100 4
95 100 1
96 100 3
97 100 5
98 100 2
99 100 1
