1 2 3
1 3 5
1 4 2
1 5 5
1 6 3
2 7 5
2 8 5
3 9 1
4 10 2
4 11 2
4 12 4
5 13 5
6 14 5
6 15 4
6 16 5
7 17 1
8 18 2
8 19 1
9 20 1
9 21 1
9 22 2
10 23 4
11 24 3
12 25 1
13 26 2
13 27 2
14 28 2
14 29 3
15 30 1
16 31 1
17 32 1
18 33 4
18 34 5
19 35 2
20 36 5
21 37 3
21 38 3
22 39 5
22 40 5
22 41 5
23 42 3
24 43 5
25 44 1
26 45 5
27 46 4
28 47 1
29 48 1
30 49 3
30 50 4
31 51 5
32 52 2
33 52 2
34 53 4
35 53 2
36 53 5
37 53 1
38 53 5
39 53 2
40 54 1
41 54 5
42 55 2
43 55 4
44 55 3
45 55 2
46 55 4
47 55 5
48 56 2
49 56 2
50 57 4
51 58 2
52 59 1
52 60 5
53 61 2
54 62 2
55 63 3
56 64 5
57 65 2
57 66 3
58 67 1
59 68 1
60 69 4
61 70 1
61 71 4
62 72 3
63 73 3
64 74 2
65 75 4
65 76 2
66 77 3
66 78 3
67 79 5
67 80 1
68 81 1
69 82 3
70 83 1
71 84 3
71 85 2
72 86 2
73 87 4
74 88 3
75 89 5
76 90 5
77 91 2
78 92 3
79 93 3
80 94 3
81 95 5
82 96 3
83 97 2
84 98 5
85 99 4
86 100 1
87 101 5
88 102 2
89 103 4
90 104 2
91 105 1
92 105 4
93 106 2
94 107 5
95 108 1
96 109 3
97 109 1
98 110 4
99 111 5
100 112 3
101 113 5
102 114 5
103 115 3
104 116 4
105 117 1
106 118 2
107 119 5
108 120 2
109 121 1
110 122 5
111 123 3
112 124 5
113 125 1
114 126 5
115 127 2
116 128 5
116 129 4
117 130 1
118 131 5
119 132 4
120 133 3
121 134 5
122 135 3
123 135 5
124 136 5
125 136 4
126 137 2
127 137 1
128 138 1
129 138 1
130 138 2
131 139 3
132 140 1
133 141 2
134 142 1
135 143 1
135 144 2
136 145 4
137 146 2
138 147 5
138 148 2
139 149 1
140 150 5
141 151 1
142 152 3
143 153 3
143 154 5
144 155 1
145 156 5
146 157 2
146 158 3
147 159 5
148 160 4
149 161 4
149 162 1
150 163 5
150 164 4
151 165 2
152 166 2
153 166 1
154 167 1
155 167 2
156 167 2
157 168 3
158 168 4
159 168 3
160 168 5
161 169 4
162 169 3
163 170 3
164 170 5
165 171 5
165 172 2
166 173 4
166 174 4
167 175 2
167 176 5
167 177 5
