1 2 3
1 3 10
1 4 5
1 5 8
2 6 10
2 7 4
2 8 1
2 9 1
3 10 5
3 11 8
3 12 3
3 13 2
4 14 3
4 15 10
4 16 9
4 17 2
5 18 9
5 19 7
5 20 2
6 21 1
7 22 10
8 23 8
8 24 6
9 25 9
10 26 12
11 27 13
12 28 12
12 29 10
12 30 5
13 31 6
13 32 2
14 33 13
15 34 9
15 35 7
16 36 7
17 37 5
17 38 6
18 39 3
18 40 13
19 41 2
19 42 11
20 43 8
21 44 8
22 45 10
23 45 11
24 46 12
25 47 1
26 48 12
27 48 4
28 49 8
29 50 3
30 51 4
31 52 11
32 52 1
33 53 13
34 54 3
35 55 4
36 56 10
37 57 5
38 58 9
39 59 7
40 60 11
41 61 5
42 62 4
43 63 4
44 64 5
45 65 1
45 66 3
46 67 4
47 68 8
47 69 6
48 70 4
48 71 13
49 72 11
49 73 7
49 74 4
50 75 5
51 76 5
52 77 5
53 78 6
54 79 4
55 80 5
55 81 3
55 82 12
55 83 2
56 84 10
57 85 1
58 86 13
59 87 6
59 88 8
60 89 9
60 90 2
61 91 3
62 92 11
63 93 11
63 94 3
64 95 13
65 96 2
66 97 1
67 98 12
68 98 10
69 99 4
70 100 3
71 101 9
72 102 9
73 103 12
74 104 12
75 105 11
76 106 13
77 107 2
78 108 9
79 109 11
80 110 9
81 111 2
82 112 4
83 113 10
84 114 5
85 115 6
86 116 10
87 117 13
88 118 3
89 119 5
90 120 7
91 121 6
92 122 12
93 123 5
94 124 4
95 125 13
96 126 8
97 127 10
98 128 2
99 129 13
100 130 3
101 131 2
102 132 13
103 133 12
104 134 8
105 135 11
106 136 6
107 137 2
108 138 13
109 138 1
110 139 4
111 140 9
112 141 1
113 142 4
114 143 9
115 144 13
116 145 5
117 146 4
118 147 3
119 148 13
120 148 8
121 149 1
122 150 4
123 151 3
124 152 13
125 153 9
126 154 6
127 155 2
128 156 11
129 157 13
130 158 3
131 159 10
132 160 13
133 161 9
134 161 12
135 162 13
136 163 6
137 164 10
138 165 13
139 165 10
140 166 7
141 167 4
142 168 7
143 169 2
144 170 8
145 171 4
146 172 3
147 173 7
148 174 13
149 175 8
150 176 1
151 176 10
152 177 4
153 178 3
154 179 4
155 179 3
156 180 8
157 181 9
158 182 2
159 183 11
160 184 2
161 185 5
162 186 12
163 187 5
164 188 4
165 189 8
166 189 8
167 189 6
168 190 1
169 191 6
170 192 12
171 193 4
172 194 6
173 195 9
174 196 8
175 197 7
176 198 7
177 199 3
178 200 6
179 201 10
179 202 8
179 203 1
179 204 7
180 205 4
180 206 4
180 207 7
180 208 12
181 209 4
182 210 10
183 211 10
184 212 13
185 213 6
186 214 1
187 215 8
188 216 1
189 217 9
189 218 10
190 219 7
190 220 2
191 221 6
192 222 5
192 223 1
193 224 8
193 225 11
194 226 7
195 227 4
196 228 2
197 229 8
198 230 12
199 231 13
200 232 8
201 233 9
202 234 1
203 235 9
204 236 3
205 236 2
206 237 6
207 238 7
208 238 2
209 238 11
210 239 1
211 240 10
212 241 3
213 241 9
214 242 7
215 243 2
216 244 5
217 244 3
218 245 7
219 245 11
220 246 10
221 247 10
222 248 8
223 249 11
224 250 6
225 251 10
226 252 1
227 252 8
228 253 6
229 253 10
230 254 7
231 254 4
232 255 1
232 256 13
232 257 13
233 258 4
233 259 6
233 260 5
234 261 2
234 262 7
234 263 10
234 264 13
235 265 13
