1 2 3
1 3 12
1 4 4
2 5 13
2 6 3
2 7 4
2 8 16
2 9 1
3 10 9
3 11 16
3 12 14
3 13 4
3 14 4
4 15 12
4 16 3
5 17 13
6 18 3
7 18 15
8 19 5
9 19 1
10 20 14
11 21 15
12 22 6
13 22 11
14 22 14
15 23 11
16 24 1
17 25 4
18 26 1
19 27 17
20 28 9
21 29 7
22 30 3
23 31 8
24 32 11
25 33 1
26 34 13
27 35 5
28 36 8
29 37 4
30 38 11
31 39 12
32 40 3
33 41 11
34 42 14
35 43 4
36 44 4
37 45 6
38 46 16
39 47 9
40 48 13
41 49 2
42 50 2
43 51 10
44 52 10
45 53 7
46 54 12
47 55 12
48 56 2
49 57 3
50 58 9
51 59 6
52 60 16
53 61 15
54 62 3
55 63 17
56 64 13
57 65 5
58 66 14
59 67 8
60 68 4
61 69 4
61 70 9
62 71 6
63 72 13
64 73 14
65 74 7
66 74 17
67 75 8
68 76 12
69 77 3
70 78 8
71 79 1
72 80 13
73 81 14
74 82 4
74 83 3
75 84 14
76 85 5
77 86 12
78 87 6
78 88 8
78 89 15
79 90 2
80 91 7
81 92 12
81 93 9
82 94 6
83 95 7
84 96 15
85 97 9
86 98 7
87 98 3
88 99 6
89 100 6
90 101 15
91 102 13
92 103 14
93 104 14
94 105 12
95 105 2
96 106 16
97 107 1
98 108 1
99 109 9
100 110 7
101 111 14
102 112 1
103 113 15
104 114 16
105 115 16
106 116 1
107 117 2
108 118 11
109 119 4
110 120 5
111 121 6
111 122 7
112 123 10
113 124 6
114 125 9
115 126 12
116 127 4
117 128 16
118 129 11
119 130 14
120 131 8
121 132 4
122 133 8
123 134 17
124 135 8
125 136 15
126 137 16
127 138 1
128 139 5
129 140 14
130 141 1
130 142 10
131 143 13
132 144 13
133 145 13
134 146 16
135 147 4
136 148 5
137 149 11
138 150 13
139 151 7
140 152 11
141 153 1
142 153 1
143 153 7
144 154 6
145 154 1
146 155 16
147 155 3
148 156 2
149 157 17
150 158 7
151 159 15
152 160 8
152 161 9
153 162 15
154 163 14
155 164 12
156 165 12
157 166 9
158 167 6
159 168 15
160 169 4
161 170 1
161 171 17
162 172 1
163 173 4
164 174 7
164 175 17
165 176 13
166 177 2
167 178 2
168 179 7
169 180 10
170 181 12
171 182 10
172 183 14
173 184 5
174 185 16
175 186 2
176 187 13
176 188 1
177 189 11
178 190 4
179 191 1
180 192 16
181 192 7
182 193 3
183 194 11
184 194 8
185 195 5
186 196 6
187 196 4
188 196 17
189 197 15
190 198 2
191 199 1
192 200 3
193 201 12
194 202 9
195 203 2
196 204 17
197 205 1
198 206 2
198 207 3
199 208 9
200 209 3
201 210 5
201 211 11
201 212 14
202 213 10
203 214 11
204 215 11
205 216 3
206 217 13
207 218 13
208 219 17
209 219 4
210 220 1
211 220 6
212 221 1
213 221 10
214 222 17
215 223 10
216 224 9
217 225 4
218 226 11
219 227 7
220 228 1
221 229 8
221 230 12
222 231 12
222 232 3
223 233 16
224 234 1
225 235 2
226 236 3
227 236 12
228 237 9
229 238 3
230 238 5
231 239 8
232 240 2
233 241 12
234 242 8
235 243 7
235 244 15
236 245 5
236 246 4
236 247 11
237 248 4
238 249 17
238 250 4
239 251 7
240 252 3
241 253 7
242 254 3
243 255 12
244 256 4
245 257 16
246 258 6
247 259 4
248 260 1
249 261 5
250 262 9
251 263 12
252 264 9
253 265 13
254 266 16
255 267 14
256 268 17
257 269 2
258 270 14
259 271 7
260 271 10
261 272 6
262 273 11
263 274 16
264 275 4
265 276 12
266 277 8
267 278 15
268 279 5
269 280 13
270 281 10
271 282 5
272 283 8
273 284 2
274 285 14
275 286 7
276 287 14
277 288 3
278 289 7
279 290 5
280 291 14
281 292 12
282 293 5
283 294 16
284 295 16
285 296 6
285 297 16
286 298 4
287 299 13
288 300 3
289 300 17
290 300 13
291 300 10
292 300 3
293 300 11
294 300 1
295 300 7
296 300 14
297 300 5
298 300 3
299 300 4
