1 2 3
1 3 10
1 4 9
1 5 8
1 6 8
2 7 6
3 8 4
4 9 8
4 10 3
4 11 11
4 12 11
5 13 13
5 14 8
5 15 7
6 16 3
6 17 12
6 18 10
7 19 9
7 20 2
8 21 5
8 22 11
8 23 3
8 24 12
9 25 13
9 26 10
10 27 11
10 28 5
10 29 8
10 30 5
11 31 13
12 32 1
12 33 8
13 34 3
13 35 9
14 36 13
14 37 8
15 38 3
15 39 1
16 40 4
16 41 3
17 42 7
18 43 13
19 44 10
20 44 2
21 44 10
22 44 10
23 45 1
24 45 1
25 45 13
26 45 2
27 45 13
28 46 9
29 46 10
30 46 12
31 46 5
32 47 10
33 47 13
34 48 13
35 48 7
36 48 11
37 48 2
38 48 10
39 49 10
40 49 10
41 49 3
42 49 10
43 49 13
44 50 4
45 50 10
46 50 12
47 50 2
48 50 8
49 50 11
