1 2 3
1 3 5
1 4 5
2 5 9
2 6 6
2 7 11
3 8 12
3 9 7
3 10 12
4 11 6
4 12 6
4 13 11
5 14 8
5 15 8
6 16 8
6 17 1
6 18 11
7 19 3
7 20 10
8 21 5
8 22 8
8 23 7
9 24 1
9 25 8
9 26 8
10 27 7
10 28 6
11 29 6
12 30 13
12 31 6
13 32 8
13 33 6
13 34 6
14 35 1
15 36 3
16 36 5
17 37 5
18 38 8
19 39 10
20 39 2
21 40 11
22 40 12
23 41 3
24 41 8
25 42 2
26 42 3
27 43 7
28 44 9
29 45 7
30 46 9
31 47 4
32 48 4
33 48 8
34 49 8
35 50 6
36 51 2
37 52 7
38 53 3
39 54 7
40 55 5
41 56 6
41 57 3
42 58 6
42 59 1
43 60 6
44 61 4
44 62 6
45 63 7
46 64 9
46 65 12
47 66 8
47 67 6
48 68 11
49 69 8
50 70 1
51 71 11
52 72 8
53 73 12
54 74 11
55 75 7
56 76 12
56 77 2
57 78 8
58 79 2
59 80 1
60 81 8
61 82 11
62 83 8
63 84 6
64 85 10
65 86 12
66 87 5
67 88 2
67 89 10
67 90 10
68 91 4
69 92 13
70 93 8
71 94 1
72 94 7
73 95 8
74 96 5
75 97 9
76 98 13
77 99 4
78 100 10
79 101 10
80 102 5
81 103 2
82 104 8
83 104 5
84 105 1
85 106 4
86 107 11
87 108 5
88 109 2
89 110 1
90 111 8
91 112 8
92 113 3
93 114 9
94 114 6
95 115 7
96 116 12
97 117 1
98 118 1
99 119 8
100 120 7
101 120 9
102 121 8
103 122 9
104 123 3
105 124 10
106 125 11
107 125 2
108 126 2
109 126 12
110 127 8
111 128 11
112 129 12
113 129 12
114 130 12
115 131 6
116 132 13
117 133 3
118 134 12
119 135 13
120 136 4
121 137 1
122 138 12
123 139 9
124 139 6
125 140 1
126 140 8
127 141 7
128 141 13
129 142 12
130 143 12
131 144 11
132 145 11
133 146 10
134 147 11
135 148 5
136 149 8
137 150 7
138 151 4
139 152 2
139 153 5
140 154 4
140 155 2
141 156 1
142 157 3
143 158 5
144 159 8
145 160 9
146 161 2
147 162 13
148 163 11
149 164 9
150 165 13
151 166 7
152 167 4
153 168 5
154 169 5
155 170 2
156 171 5
157 171 10
158 172 9
158 173 5
159 174 1
160 175 1
160 176 10
160 177 3
161 178 10
162 179 7
162 180 9
162 181 5
163 182 8
164 183 4
165 184 7
165 185 8
165 186 6
166 187 8
166 188 11
167 189 1
168 190 8
168 191 7
169 192 2
170 193 6
171 194 1
171 195 2
172 196 9
173 197 11
174 197 13
175 198 4
176 199 2
177 199 1
178 200 6
179 201 2
180 202 10
181 203 10
182 204 11
183 205 9
184 205 13
185 206 2
186 206 2
187 207 8
188 207 1
189 208 1
190 209 9
191 210 9
192 211 13
193 211 7
194 212 10
195 213 11
196 214 5
196 215 11
197 216 4
198 217 6
199 218 8
199 219 1
199 220 3
200 221 11
200 222 3
201 223 12
202 224 3
203 225 7
204 226 1
205 227 9
206 228 13
207 229 6
208 230 1
209 231 11
210 232 6
211 233 2
212 234 6
213 235 9
214 236 7
214 237 3
214 238 12
215 239 10
215 240 8
215 241 5
216 242 13
216 243 13
216 244 3
217 245 10
217 246 10
217 247 9
218 248 2
218 249 6
218 250 13
219 251 4
219 252 4
219 253 1
220 254 13
220 255 3
220 256 5
221 257 13
221 258 3
221 259 6
222 260 12
222 261 11
222 262 2
223 263 10
223 264 6
224 265 13
224 266 6
224 267 10
225 268 9
225 269 2
225 270 5
226 271 11
226 272 7
227 273 3
227 274 3
227 275 11
228 276 4
228 277 6
229 278 11
229 279 5
229 280 10
230 281 4
230 282 9
230 283 10
231 284 2
231 285 10
231 286 3
232 287 8
232 288 1
232 289 11
233 290 7
233 291 4
233 292 7
234 293 8
234 294 8
235 295 3
235 296 11
236 297 12
237 297 4
238 297 13
239 297 8
240 297 3
241 298 11
242 298 10
243 298 4
244 298 13
245 299 5
246 299 3
247 299 3
248 299 8
249 300 10
250 300 11
251 300 11
252 301 5
253 301 7
254 301 5
255 301 12
256 301 5
257 301 10
258 302 12
259 302 2
260 302 10
261 303 13
262 303 8
263 303 2
264 303 10
265 304 2
266 304 2
267 304 11
268 305 9
269 305 11
270 305 12
271 305 8
272 306 1
273 306 10
274 306 11
275 307 12
276 307 1
277 308 2
278 308 12
279 308 3
280 308 9
281 308 13
282 308 9
283 309 7
284 309 1
285 310 8
286 310 6
287 311 7
288 311 9
289 312 5
290 312 10
291 312 1
292 313 11
293 313 11
294 313 5
295 314 10
296 314 12
297 315 6
298 316 1
299 316 13
300 317 1
301 318 13
302 319 4
303 320 6
304 321 5
305 322 6
306 323 4
307 323 13
308 324 7
309 325 7
310 325 9
311 325 5
312 326 2
313 327 6
314 328 2
315 329 3
316 330 4
316 331 4
317 332 5
318 333 8
319 334 6
320 335 7
320 336 11
321 337 11
322 338 2
323 339 12
324 340 13
325 341 7
326 342 1
327 343 2
328 344 1
328 345 9
329 346 13
330 347 7
331 348 8
332 349 1
333 350 5
334 351 6
335 352 6
336 353 6
337 354 4
338 355 8
339 356 3
340 357 12
341 358 6
342 359 8
343 360 4
344 361 11
345 362 1
346 363 5
347 364 6
348 365 9
349 366 13
350 367 10
351 368 12
352 369 7
353 370 11
354 370 3
355 371 9
356 372 7
357 373 11
358 374 1
359 375 8
360 375 9
361 376 3
362 377 6
363 378 7
364 379 9
365 380 3
366 381 2
367 382 2
367 383 1
368 384 10
369 385 9
370 386 10
371 387 11
371 388 1
372 389 1
373 390 6
374 391 11
375 392 7
376 393 2
376 394 11
377 395 6
377 396 13
378 397 10
379 398 4
380 399 1
381 400 13
382 401 9
383 402 13
383 403 7
384 404 5
385 405 9
386 406 4
387 407 8
388 408 13
389 409 8
390 410 13
391 411 11
392 412 11
393 413 4
394 414 8
395 415 11
396 416 13
397 417 4
398 417 4
399 418 1
400 419 13
401 420 10
402 421 3
403 422 3
404 423 4
405 424 12
406 425 7
407 426 5
408 427 7
409 427 7
410 428 10
411 429 3
412 430 13
413 431 6
414 432 10
415 433 10
416 433 1
417 434 11
417 435 6
418 436 2
419 437 1
420 438 5
421 439 5
422 440 10
422 441 8
423 442 2
423 443 11
424 444 10
425 445 12
426 446 1
427 447 13
428 448 6
429 449 12
430 450 2
431 451 5
432 452 7
433 453 2
434 454 10
435 455 13
436 456 10
437 457 9
438 458 2
439 459 8
440 460 3
441 461 3
442 462 13
443 463 6
444 464 9
445 465 10
446 465 8
447 466 2
448 467 8
449 468 10
450 469 4
451 470 6
452 471 5
453 472 10
454 473 13
455 474 2
456 475 10
457 476 8
458 477 6
459 478 9
460 479 5
461 480 7
462 481 10
463 482 12
464 483 7
465 484 3
466 485 9
467 486 6
468 487 6
469 488 8
470 489 12
471 490 2
471 491 10
472 492 10
473 493 1
474 493 10
475 493 11
476 494 6
477 495 9
478 496 9
479 497 5
480 497 11
481 497 3
482 498 8
483 498 13
484 499 1
485 499 4
486 500 3
487 501 3
488 502 11
489 503 3
490 503 13
491 503 4
492 503 10
493 504 4
493 505 9
494 506 6
494 507 4
495 508 5
495 509 13
496 510 2
496 511 7
497 512 9
497 513 6
497 514 7
498 515 6
499 516 3
499 517 9
499 518 9
500 519 3
501 520 7
501 521 2
502 522 1
503 523 6
503 524 6
504 525 13
505 526 3
506 527 6
507 528 7
508 529 9
509 530 6
510 531 13
511 532 5
512 533 1
513 534 3
514 534 11
515 535 13
516 536 1
517 537 12
518 537 2
519 538 7
520 538 3
521 539 5
522 540 11
523 541 12
524 541 9
525 542 9
526 542 10
527 543 13
528 544 7
529 545 5
530 546 3
531 547 10
532 547 13
533 547 13
534 548 9
535 549 13
536 550 5
537 550 12
538 551 4
539 552 8
540 552 12
541 553 5
542 554 8
543 555 5
544 556 2
545 556 1
546 557 2
547 558 7
548 559 1
549 560 2
550 561 3
551 562 5
552 563 3
553 563 2
554 564 8
554 565 8
554 566 2
555 567 5
556 568 8
557 569 13
557 570 10
557 571 4
558 572 7
558 573 1
559 574 2
560 575 6
560 576 8
560 577 2
561 578 11
561 579 1
562 580 3
563 581 8
563 582 8
564 583 6
565 584 10
566 585 1
567 585 12
568 586 13
569 587 11
570 588 10
571 589 11
572 590 6
573 591 5
574 592 4
575 592 8
576 593 11
577 594 9
578 595 10
579 596 1
580 597 6
581 598 6
582 599 3
583 600 1
584 600 1
585 600 8
586 600 6
587 600 12
588 600 4
589 600 11
590 600 8
591 600 7
592 600 12
593 600 7
594 600 3
595 600 6
596 600 9
597 600 7
598 600 1
599 600 5
