1 2 3
1 3 11
1 4 10
2 5 1
2 6 13
3 7 2
3 8 2
3 9 5
4 10 9
4 11 11
4 12 7
5 13 8
5 14 7
5 15 2
6 16 11
7 17 13
7 18 3
8 19 13
8 20 9
9 21 4
10 22 12
11 23 7
12 24 10
12 25 7
13 26 11
14 26 6
15 27 3
16 27 5
17 28 2
18 28 9
19 29 1
20 29 5
21 30 5
22 31 1
23 32 8
24 33 6
25 34 4
26 35 3
26 36 7
27 37 3
27 38 11
27 39 11
28 40 11
28 41 7
28 42 3
29 43 9
29 44 13
29 45 5
30 46 10
30 47 2
31 48 4
32 49 13
33 50 12
34 51 13
35 52 11
36 53 3
37 53 12
38 54 2
39 55 2
40 56 6
41 56 10
42 57 11
43 57 7
44 58 2
45 59 7
46 60 4
47 61 6
48 62 11
49 63 8
50 64 1
51 64 5
52 65 12
53 66 1
54 67 1
55 68 4
56 69 3
56 70 1
57 71 9
58 72 5
58 73 9
59 74 7
60 75 10
61 76 6
62 77 11
63 78 4
64 79 2
65 80 7
66 81 10
67 82 11
68 83 5
69 84 11
70 85 1
71 86 10
71 87 9
72 88 12
73 89 7
74 90 7
75 91 13
76 92 11
77 93 9
77 94 2
78 95 1
79 96 8
80 97 6
81 98 2
82 99 5
83 100 8
84 101 12
85 101 12
86 102 3
87 102 12
88 103 6
89 104 2
90 105 8
91 106 2
92 107 7
93 108 5
94 108 13
95 109 5
96 109 8
97 110 7
98 111 1
98 112 9
99 113 1
99 114 2
100 115 9
100 116 5
101 117 4
101 118 13
101 119 1
102 120 8
103 121 4
104 122 5
104 123 10
104 124 10
105 125 10
106 126 5
107 127 9
108 128 2
109 129 11
110 130 13
111 131 6
112 132 1
113 133 8
114 134 9
115 135 13
116 136 1
117 137 10
118 138 8
119 139 7
120 140 11
121 141 1
122 142 7
123 143 9
124 143 8
125 144 8
126 144 9
127 145 5
128 146 9
129 147 11
130 148 8
131 148 8
132 149 8
133 149 3
134 149 7
135 150 9
136 151 10
137 151 11
138 152 3
139 152 1
140 153 11
141 153 11
142 153 10
143 154 1
144 154 12
145 155 10
146 156 11
147 157 1
148 158 12
148 159 2
148 160 5
149 161 6
150 162 12
151 163 4
152 164 10
153 165 11
153 166 9
154 167 5
155 168 2
156 169 3
156 170 10
156 171 9
157 172 7
158 173 5
159 174 8
160 175 4
161 176 11
162 177 13
163 178 9
164 179 9
164 180 10
165 181 1
165 182 5
166 183 7
167 184 5
168 185 11
169 186 7
170 187 6
171 188 11
172 189 13
173 190 12
174 191 3
174 192 7
175 193 11
176 194 8
177 195 4
178 196 11
179 197 12
180 198 2
181 199 1
182 200 8
183 201 3
184 202 4
184 203 7
185 204 1
186 205 12
187 206 13
188 207 6
189 208 10
189 209 12
190 210 12
191 211 8
192 211 5
193 212 9
194 212 10
195 213 4
196 214 10
197 215 8
198 216 9
199 217 2
200 218 2
201 219 4
202 220 11
203 221 6
204 222 4
205 223 4
206 224 11
207 224 8
208 225 3
209 226 2
210 227 13
211 228 10
212 229 6
213 230 6
214 231 2
214 232 11
215 233 3
216 234 12
217 235 5
218 236 5
219 237 7
220 238 2
221 239 7
222 240 6
223 241 7
224 242 11
225 243 13
226 244 1
227 245 3
228 246 9
229 246 5
230 247 9
231 248 3
232 248 5
233 249 10
234 250 6
235 250 12
236 251 11
237 252 2
238 252 9
239 253 5
240 253 5
241 254 4
242 255 6
243 256 6
244 256 10
245 257 5
246 258 11
247 259 4
248 260 13
249 261 11
249 262 5
250 263 9
251 264 12
251 265 13
252 266 6
253 267 10
253 268 11
254 269 5
