1 2 3
1 3 5
2 4 1
2 5 7
2 6 9
3 7 2
3 8 8
3 9 3
4 10 8
4 11 7
4 12 5
5 13 2
5 14 9
6 15 8
6 16 6
6 17 5
7 18 6
7 19 4
8 20 11
8 21 10
9 22 1
9 23 6
9 24 3
10 25 8
10 26 6
10 27 5
11 28 6
11 29 12
11 30 12
12 31 8
12 32 10
12 33 5
13 34 1
13 35 9
14 36 2
14 37 12
14 38 11
15 39 3
15 40 2
16 41 13
16 42 2
17 43 4
17 44 8
18 45 3
18 46 5
19 47 13
19 48 5
19 49 4
20 50 1
20 51 3
21 52 13
21 53 9
22 54 10
22 55 9
23 56 9
24 57 3
24 58 5
25 59 4
26 59 1
27 59 11
28 60 8
29 60 10
30 61 2
31 61 13
32 61 8
33 61 8
34 61 8
35 62 5
36 62 10
37 63 4
38 64 4
39 65 10
40 65 3
41 66 7
42 66 4
43 66 6
44 67 4
45 67 4
46 67 7
47 68 2
48 68 5
49 69 3
50 69 2
51 70 12
52 70 5
53 70 4
54 70 13
55 71 5
56 71 3
57 71 3
58 71 7
59 72 11
60 73 10
61 74 7
62 75 3
63 76 12
64 77 1
65 78 2
66 79 5
67 80 3
68 81 1
69 82 7
70 83 4
71 84 3
72 85 8
73 86 12
74 87 3
75 88 6
76 89 8
77 90 9
77 91 1
78 92 9
79 93 6
80 94 7
81 95 5
82 96 5
83 97 5
84 98 3
84 99 13
85 100 12
86 100 12
87 100 9
88 100 4
89 100 11
90 100 2
91 100 2
92 100 8
93 100 4
94 100 10
95 100 9
96 100 1
97 100 12
98 100 7
99 100 8
