1 2 3
1 3 4
1 4 5
1 5 4
2 6 3
2 7 4
2 8 9
2 9 8
3 10 5
4 11 7
4 12 7
4 13 7
4 14 13
5 15 7
5 16 5
5 17 7
5 18 1
6 19 1
6 20 2
6 21 2
7 22 5
7 23 5
7 24 12
7 25 3
8 26 3
8 27 3
9 28 3
9 29 10
10 30 6
10 31 3
11 32 11
11 33 11
11 34 11
12 35 8
12 36 13
13 37 10
13 38 13
14 39 1
15 40 11
16 41 9
17 42 12
17 43 6
18 44 10
18 45 12
18 46 3
18 47 11
19 48 13
20 49 13
21 50 4
22 51 7
23 52 9
24 53 11
25 54 2
26 54 6
27 55 10
28 56 3
29 57 11
30 58 1
31 59 9
32 60 5
33 61 2
34 62 7
35 63 11
36 64 10
37 65 9
38 66 12
39 67 6
40 68 5
41 69 1
42 70 8
43 71 1
44 72 9
45 73 13
46 74 7
47 75 5
48 76 2
49 77 13
50 78 11
51 79 7
51 80 1
52 81 6
53 82 1
54 83 8
55 84 10
56 85 4
57 86 2
58 87 5
59 88 11
60 89 8
61 90 1
62 91 10
63 92 3
64 93 8
65 94 6
65 95 11
66 96 5
67 97 12
68 98 7
68 99 5
69 100 3
70 101 3
71 102 10
71 103 6
72 104 7
73 105 2
74 106 4
75 107 8
76 108 12
77 109 13
78 110 12
79 111 9
80 112 2
81 113 4
82 114 11
83 115 5
84 116 10
85 117 1
86 118 13
87 119 5
88 120 9
89 121 12
90 122 11
91 123 11
92 124 10
93 125 13
94 126 4
95 127 3
96 128 5
97 129 6
98 130 13
99 131 5
100 131 5
101 132 8
102 133 6
103 134 6
104 135 5
105 136 7
106 137 10
107 138 3
108 139 9
109 140 3
110 141 2
111 142 2
112 143 10
113 144 13
114 144 8
115 145 5
116 146 5
117 146 5
118 147 9
119 147 10
120 148 8
121 149 10
122 150 3
123 150 12
124 151 11
125 152 8
126 153 12
127 153 5
128 154 13
129 155 6
130 155 6
131 156 1
132 156 4
133 157 4
134 157 5
135 157 4
136 158 6
137 159 8
138 159 9
139 160 13
140 161 10
141 162 3
141 163 7
141 164 3
142 165 7
143 166 1
144 167 11
145 168 1
145 169 13
146 170 2
146 171 2
147 172 1
148 173 11
148 174 8
149 175 3
149 176 4
149 177 9
150 178 5
151 179 2
152 180 4
153 181 11
153 182 11
154 183 11
154 184 3
155 185 7
155 186 10
156 187 13
157 188 4
158 189 13
159 190 1
159 191 11
160 192 9
161 193 5
162 193 10
163 194 11
164 195 3
165 195 5
166 196 13
167 197 1
168 198 6
169 199 10
170 200 12
171 201 6
172 201 3
173 202 3
174 203 12
175 204 11
176 205 5
177 206 13
178 207 10
179 208 8
180 208 9
181 209 4
182 210 12
183 210 4
184 211 2
185 212 11
186 212 10
187 213 11
188 214 9
189 215 4
190 216 7
191 217 4
192 218 5
193 219 10
194 220 5
195 221 13
196 222 1
197 223 3
198 224 10
199 225 12
200 226 6
201 227 3
202 228 2
203 229 1
204 230 3
205 231 1
206 232 7
207 233 7
207 234 10
208 235 9
209 236 6
210 237 4
210 238 10
211 239 1
212 240 4
212 241 12
213 242 7
213 243 6
214 244 3
214 245 5
215 246 4
216 247 10
217 248 4
218 249 7
219 250 5
220 251 7
221 252 8
222 253 7
223 254 10
224 255 2
225 256 13
226 257 6
227 258 2
228 259 3
229 260 6
230 261 3
231 262 8
232 263 12
233 264 12
234 265 3
235 266 6
236 267 6
237 268 9
238 269 3
239 270 1
240 271 9
241 272 9
242 273 8
243 274 9
244 275 9
245 276 6
