1 2 3
1 3 1
1 4 9
1 5 5
1 6 6
2 7 2
2 8 1
2 9 7
2 10 5
3 11 5
3 12 6
4 13 7
4 14 5
5 15 4
5 16 5
5 17 7
5 18 5
5 19 6
6 20 6
6 21 1
6 22 5
6 23 9
6 24 7
7 25 3
8 25 3
9 26 5
10 27 3
11 28 7
12 29 2
13 30 3
14 31 9
15 32 3
16 33 6
17 34 3
18 35 6
19 36 8
20 37 6
21 38 4
22 39 9
23 40 5
24 41 5
25 42 6
25 43 5
26 44 4
27 45 7
28 46 1
29 47 1
30 48 3
30 49 9
31 50 4
32 51 2
33 52 5
34 53 1
35 54 7
36 55 8
36 56 7
37 57 3
38 58 5
38 59 8
39 60 5
40 61 3
41 62 5
42 63 4
43 63 1
44 64 1
45 64 4
46 65 8
47 65 7
48 66 8
49 67 6
50 67 3
51 68 8
52 68 8
53 69 1
54 70 9
55 70 1
56 71 9
57 72 4
58 72 4
59 73 9
60 73 2
61 74 9
62 74 5
63 75 8
64 76 3
65 77 4
66 78 6
67 79 4
68 80 4
69 81 9
70 82 6
71 83 3
72 84 9
73 85 2
73 86 1
74 87 4
75 88 2
76 89 2
77 90 4
78 91 7
79 92 4
80 93 7
81 94 3
82 95 2
83 96 6
84 97 9
85 98 3
86 99 4
87 100 3
88 101 8
88 102 1
89 103 4
90 104 5
91 105 1
92 106 6
92 107 9
93 108 6
94 109 6
94 110 9
94 111 7
95 112 9
95 113 3
96 114 1
96 115 6
97 116 2
98 117 2
99 118 9
99 119 4
100 120 5
101 121 8
102 122 9
103 123 5
104 124 6
104 125 9
105 126 8
106 127 6
106 128 4
107 129 8
108 130 9
109 131 3
110 132 4
111 133 5
111 134 2
112 135 9
113 136 4
113 137 8
114 138 3
115 139 3
115 140 6
116 141 3
116 142 1
117 143 4
117 144 3
118 145 3
118 146 5
119 147 7
120 148 9
121 149 2
122 149 4
123 150 5
124 150 4
125 151 3
126 152 3
127 153 5
128 153 7
129 154 5
130 154 2
131 155 2
132 155 2
133 156 2
134 157 8
135 157 1
136 158 6
137 159 5
138 160 9
139 160 1
140 161 8
141 161 2
142 162 2
143 162 5
144 163 4
145 164 2
146 164 1
147 165 3
148 165 4
149 166 9
150 167 5
151 168 2
152 169 2
153 170 6
154 171 6
155 172 3
156 173 2
157 174 1
158 175 8
159 176 7
160 177 5
161 178 9
162 179 3
163 180 5
164 181 5
165 181 3
166 182 8
167 183 7
168 184 2
169 185 1
170 186 9
171 187 7
171 188 8
172 189 3
172 190 3
173 191 2
174 192 6
174 193 4
175 194 5
176 195 2
177 196 5
178 197 1
179 198 2
180 199 4
180 200 9
181 201 7
182 202 6
183 203 9
184 204 8
185 205 7
186 206 7
187 207 3
188 208 7
189 209 8
190 209 3
191 210 6
192 211 3
193 211 4
194 212 2
195 213 4
196 214 2
197 215 9
198 215 6
199 216 8
200 217 8
201 218 9
202 219 2
203 220 8
204 221 4
205 222 6
206 223 9
207 224 1
207 225 8
208 226 7
209 227 9
210 228 6
211 229 5
212 230 6
212 231 1
213 232 8
213 233 3
214 234 2
215 235 3
216 236 6
217 237 4
218 238 6
219 239 3
220 240 1
221 241 4
221 242 7
221 243 2
222 244 4
223 245 4
224 246 7
225 247 4
226 248 6
227 249 3
228 250 5
229 251 9
230 252 1
231 253 4
232 254 1
233 255 4
234 256 6
235 257 3
236 258 5
237 259 7
238 260 6
239 261 5
240 262 5
241 263 9
242 264 9
243 265 6
244 266 5
245 267 7
246 268 3
247 269 8
248 270 6
249 271 3
250 272 2
251 272 4
252 273 4
253 274 1
254 274 5
255 275 7
256 276 5
257 277 9
258 278 7
259 279 9
260 280 4
261 281 7
262 282 3
263 283 9
264 284 9
265 285 4
266 286 6
267 287 5
268 288 3
269 289 3
270 290 4
271 291 4
272 292 1
273 293 9
274 294 9
275 295 3
276 296 1
277 297 5
278 297 1
279 298 8
280 299 6
281 300 1
282 300 4
283 300 2
284 300 9
285 300 5
286 300 2
287 300 9
288 300 8
289 300 1
290 300 7
291 300 3
292 300 4
293 300 7
294 300 2
295 300 1
296 300 6
297 300 8
298 300 4
299 300 1
