1 2 3
1 3 1
2 4 8
2 5 7
3 6 7
3 7 7
4 8 3
4 9 10
5 10 11
5 11 3
6 12 11
6 13 4
7 14 13
7 15 8
8 16 7
8 17 7
9 18 2
9 19 4
10 20 10
10 21 8
11 22 10
11 23 4
12 24 5
12 25 8
13 26 3
13 27 8
14 28 10
14 29 6
15 30 9
15 31 11
16 32 10
17 33 10
18 33 4
19 34 4
20 34 8
21 35 3
22 35 2
23 36 1
24 36 12
25 36 4
26 37 13
27 37 12
28 37 6
29 37 4
30 37 12
31 37 1
32 38 6
33 39 2
33 40 9
34 41 8
35 42 2
36 43 6
37 44 8
38 45 11
39 46 13
40 47 7
41 47 9
42 48 13
43 49 5
44 49 2
45 50 7
46 50 7
47 50 12
48 50 4
49 50 4
