1 2 3
1 3 12
2 4 5
2 5 11
2 6 1
3 7 10
3 8 9
3 9 1
4 10 8
5 11 3
6 11 9
7 11 1
8 11 6
9 12 1
10 13 5
11 14 6
12 15 11
13 16 4
13 17 2
13 18 5
13 19 10
14 20 13
14 21 13
14 22 10
14 23 13
15 24 8
15 25 1
16 26 4
17 27 12
18 28 13
19 29 1
20 30 8
21 31 10
22 32 12
23 32 7
24 33 12
25 33 4
26 34 11
27 34 9
28 35 12
29 35 12
30 35 10
31 36 12
32 37 9
33 37 9
34 38 6
35 39 1
35 40 10
36 41 11
36 42 9
37 43 11
37 44 12
37 45 3
38 46 3
39 46 2
40 47 12
41 47 8
42 47 12
43 48 4
44 48 10
45 49 8
46 50 3
47 50 11
48 50 8
49 50 8
