1 2 3
1 3 7
2 4 4
2 5 6
2 6 5
2 7 7
2 8 7
3 9 3
3 10 5
3 11 3
3 12 1
3 13 6
4 14 2
5 15 7
6 16 1
7 17 6
8 18 1
9 19 1
10 20 6
11 21 7
12 22 4
13 23 5
14 24 7
15 25 3
16 26 7
16 27 4
17 28 4
18 29 3
19 30 1
20 31 1
21 32 1
21 33 6
22 34 3
23 35 3
24 36 1
25 37 6
26 38 2
27 39 7
28 40 2
29 41 6
30 42 2
31 43 3
32 44 5
33 45 7
34 46 4
35 47 2
36 48 1
37 49 7
38 50 4
39 50 6
40 51 6
41 52 7
42 53 3
43 54 3
44 54 2
45 55 5
46 56 7
47 57 1
48 58 4
49 59 4
50 60 6
50 61 1
51 62 5
52 63 1
53 64 6
54 65 5
55 66 1
56 67 1
57 68 5
58 69 6
59 70 2
60 71 5
61 72 7
62 73 4
63 74 7
64 75 4
65 75 7
66 76 2
67 77 2
68 78 1
69 79 2
70 80 2
71 81 1
71 82 2
72 83 5
73 84 1
74 85 3
75 86 6
76 87 4
77 88 7
77 89 6
78 90 5
79 91 3
80 92 3
81 93 5
82 94 2
83 95 7
84 96 1
85 97 3
86 98 2
87 99 2
88 100 2
89 101 2
90 102 2
91 103 4
92 104 1
93 105 5
94 106 6
95 107 7
96 108 6
97 109 6
98 110 4
99 111 1
100 112 3
101 113 1
102 114 2
103 115 1
104 115 4
105 116 4
106 117 3
107 118 5
108 119 6
109 120 4
110 121 4
111 122 1
112 123 6
113 124 2
114 125 2
115 126 7
116 127 5
117 128 1
118 129 1
118 130 5
119 131 5
120 132 7
121 133 5
122 134 1
123 135 5
124 136 4
125 137 1
126 138 1
127 139 7
128 140 2
129 141 5
130 142 3
131 142 1
132 143 1
133 144 2
134 145 1
135 146 3
136 147 7
137 148 4
138 149 7
139 150 4
140 151 4
141 152 6
142 153 6
143 154 1
143 155 2
144 156 6
145 157 2
146 158 6
147 159 5
148 160 2
149 161 1
150 162 3
151 163 4
152 163 1
153 164 7
154 165 3
155 165 4
156 166 3
157 167 5
158 168 2
159 169 6
160 170 1
161 171 3
162 172 6
163 173 4
164 174 4
165 175 1
166 176 7
166 177 3
167 178 4
168 179 6
169 180 2
170 181 6
171 182 2
172 183 6
173 184 6
174 185 2
175 186 2
176 187 1
177 188 4
178 189 6
179 190 1
179 191 6
180 192 5
181 193 3
182 194 3
183 195 2
184 196 2
185 197 4
186 198 5
187 199 2
188 200 3
189 201 5
190 202 4
191 203 3
192 204 6
193 205 5
194 206 1
195 207 2
196 207 4
197 208 1
198 209 7
199 210 2
200 211 5
201 212 7
202 213 6
203 214 5
204 215 3
205 215 1
206 216 5
207 217 6
208 218 6
209 219 4
210 220 7
211 221 4
212 222 2
213 223 1
214 224 5
215 225 7
216 226 4
217 227 3
218 228 4
218 229 7
219 230 3
219 231 3
220 232 2
221 233 1
222 234 3
223 235 5
224 236 2
225 237 5
226 238 7
227 239 5
228 239 1
229 240 5
230 241 2
231 242 4
232 242 6
233 243 6
234 244 3
235 245 6
236 246 5
237 247 4
238 248 2
239 249 5
240 250 4
241 251 4
242 252 4
243 253 1
244 254 3
244 255 7
245 256 5
246 257 1
247 258 1
248 259 4
249 260 7
250 261 3
251 262 5
252 263 2
253 264 3
254 265 2
255 266 7
255 267 1
256 268 1
257 269 7
258 270 7
259 271 5
260 272 6
261 273 1
262 273 3
263 274 7
264 275 7
265 276 7
266 277 2
267 278 6
268 279 3
269 280 7
270 281 2
271 282 6
272 283 4
273 284 4
274 285 1
275 286 3
276 286 6
277 287 4
278 287 4
279 288 5
280 289 6
281 290 3
282 291 5
283 292 7
284 293 4
285 294 5
286 295 7
287 296 1
288 297 7
289 298 1
290 299 1
291 300 4
292 300 6
293 300 2
294 300 7
295 300 1
296 300 1
297 300 6
298 300 1
299 300 2
