1 2 3
1 3 13
1 4 4
2 5 10
2 6 10
3 7 7
3 8 9
3 9 13
3 10 10
4 11 12
4 12 2
4 13 17
4 14 1
5 15 15
6 16 13
7 16 17
8 17 11
9 18 15
10 18 5
11 19 13
12 20 1
13 21 12
14 21 10
15 22 17
16 23 5
17 24 9
18 25 13
19 26 6
20 27 16
21 28 6
22 29 10
23 30 17
24 31 8
25 32 11
26 33 9
27 34 4
28 35 10
28 36 5
29 37 3
30 38 10
30 39 2
31 40 12
32 41 6
33 42 13
34 43 7
35 44 11
36 45 13
37 46 14
38 47 9
38 48 4
39 49 15
39 50 4
40 51 8
41 52 7
42 53 5
42 54 12
43 55 3
44 56 11
45 57 14
46 58 2
47 59 9
48 60 14
49 61 6
50 62 16
51 63 16
52 64 14
53 65 13
54 66 9
55 66 15
56 67 9
57 68 9
58 69 7
58 70 13
59 71 8
60 72 8
61 73 17
62 74 13
63 75 14
64 76 1
64 77 8
65 78 10
66 79 9
67 80 1
68 81 17
69 82 4
70 83 2
71 84 12
72 84 10
73 85 8
74 86 17
75 86 17
76 87 8
77 88 17
78 89 2
79 90 16
80 91 2
81 92 10
82 93 16
83 94 5
84 95 1
85 96 17
86 97 1
87 98 5
88 99 16
89 100 13
90 100 13
91 101 11
92 102 5
93 103 6
93 104 9
94 105 8
95 106 3
96 107 3
96 108 2
96 109 8
97 110 15
98 111 6
99 112 6
100 113 7
100 114 3
101 115 12
102 116 1
103 117 11
104 118 8
104 119 17
105 120 1
106 121 8
107 122 12
108 123 1
109 124 10
110 125 12
111 126 1
112 127 17
113 128 2
114 129 16
115 130 13
115 131 12
116 132 5
117 133 7
118 134 14
119 135 11
120 136 4
121 137 15
122 138 6
123 139 15
124 140 7
125 141 8
126 142 6
127 143 14
128 144 7
129 145 11
130 145 15
131 146 9
132 147 16
133 148 4
134 148 13
135 149 2
136 150 16
137 150 8
138 151 15
139 151 17
140 152 15
141 153 12
142 153 17
143 154 10
144 155 11
145 155 13
146 156 15
147 157 15
148 158 2
149 159 15
150 160 8
151 161 16
152 162 4
152 163 3
153 164 16
154 165 3
155 166 4
156 167 2
157 168 6
158 169 15
158 170 17
159 171 13
159 172 5
159 173 4
160 174 6
160 175 11
160 176 1
161 177 5
161 178 2
161 179 10
161 180 17
162 181 12
162 182 14
162 183 1
162 184 4
163 185 2
163 186 17
164 187 8
164 188 9
164 189 7
164 190 12
165 191 14
165 192 8
165 193 9
165 194 4
