1 2 3
1 3 4
1 4 9
1 5 5
1 6 9
2 7 3
2 8 4
2 9 8
2 10 1
2 11 9
3 12 3
3 13 9
3 14 1
3 15 2
3 16 8
4 17 7
4 18 1
4 19 3
4 20 1
5 21 9
5 22 1
5 23 6
5 24 4
5 25 3
6 26 5
6 27 1
6 28 3
6 29 1
7 30 8
8 31 8
9 32 7
10 33 1
11 34 3
12 35 1
13 36 6
14 37 8
15 38 4
16 39 4
17 40 3
18 41 8
19 42 5
20 43 1
21 44 9
22 45 1
23 46 9
24 47 7
25 48 2
26 49 7
27 50 1
28 51 8
28 52 9
29 53 5
30 54 1
31 55 4
32 56 8
33 57 5
34 58 7
35 59 6
36 60 1
37 61 3
38 62 2
39 63 8
40 64 7
41 65 4
42 66 1
43 67 1
44 68 5
45 69 1
46 70 3
47 71 6
48 72 2
49 73 5
50 74 9
51 75 5
52 76 6
53 77 4
54 78 2
55 79 3
56 80 4
57 81 3
58 82 4
59 83 1
60 84 7
61 85 1
62 86 8
63 86 8
64 87 4
65 88 9
66 89 4
67 90 8
68 91 8
69 92 4
70 93 3
71 94 8
72 95 4
73 96 4
74 97 8
75 98 1
76 99 3
77 100 9
78 101 6
79 102 5
79 103 8
80 104 1
81 105 2
82 106 3
83 107 6
84 108 3
85 109 9
86 110 9
87 111 8
88 112 4
89 113 5
90 114 8
91 115 8
92 116 6
93 117 9
94 118 6
95 119 1
96 120 5
97 121 4
98 122 6
99 123 2
100 124 3
101 125 3
102 126 5
103 127 7
104 128 3
105 129 7
106 130 1
107 131 5
108 132 5
109 133 7
110 134 5
111 135 4
112 136 5
113 137 2
114 138 8
115 139 8
116 140 5
117 141 8
118 142 7
119 143 9
120 144 4
121 145 9
122 146 9
123 147 2
124 148 1
125 149 7
126 150 6
127 151 1
128 151 7
129 152 6
130 153 8
131 154 9
132 155 8
133 156 7
134 157 8
135 158 4
136 159 2
137 160 6
138 161 9
139 162 2
140 163 3
141 164 8
142 165 3
143 166 1
144 167 6
145 168 9
146 169 3
147 170 5
148 170 4
149 171 9
150 172 8
150 173 7
151 174 9
151 175 9
152 176 9
153 177 1
154 178 3
155 179 8
156 180 5
157 181 9
158 182 7
159 183 4
160 184 3
161 185 3
162 186 7
163 187 4
164 188 2
165 189 6
166 190 1
167 191 9
168 192 7
169 193 2
170 194 9
171 195 7
172 196 7
173 197 8
174 198 6
175 199 9
176 200 5
177 201 2
178 202 4
179 203 6
180 204 4
181 205 3
182 206 9
183 207 1
184 208 6
185 209 8
186 210 2
187 211 2
188 212 6
189 213 9
190 214 9
191 215 8
192 216 6
193 217 6
194 218 6
195 219 7
196 220 5
197 221 1
198 222 5
199 223 2
200 224 9
201 225 1
202 226 4
203 227 2
204 228 4
205 229 2
206 230 1
207 231 9
208 232 4
209 233 3
210 233 5
211 234 5
212 235 3
213 236 7
214 237 2
215 238 9
216 239 9
217 240 1
218 241 3
219 242 8
220 243 7
221 244 2
222 245 9
222 246 7
223 247 3
224 248 5
225 249 5
226 250 6
227 251 9
228 252 2
229 253 7
230 254 6
231 255 5
232 256 5
233 257 7
234 258 8
235 259 7
236 260 3
237 261 1
238 262 6
239 263 5
240 264 5
241 265 9
242 266 1
243 267 2
244 268 4
245 269 3
246 269 6
247 270 9
248 271 1
249 272 4
250 273 1
251 274 7
252 275 1
253 275 7
254 276 9
255 277 1
256 278 6
257 279 4
258 280 3
259 281 3
260 282 6
261 283 8
262 284 5
263 285 5
264 286 3
265 287 8
266 288 4
267 289 4
268 290 9
269 291 2
270 292 9
271 293 5
272 294 7
272 295 2
273 296 8
274 297 2
275 298 6
276 299 9
277 300 2
278 301 3
279 302 1
280 303 6
281 304 1
282 305 5
283 306 1
284 307 6
285 308 5
286 309 9
287 310 4
288 311 2
289 312 7
290 313 6
291 314 4
292 315 7
293 316 7
294 317 3
295 318 8
296 319 5
297 320 4
298 321 1
299 322 8
300 323 9
301 324 8
302 325 9
303 326 1
304 327 3
305 328 8
306 329 1
307 330 9
307 331 6
308 332 3
309 333 9
310 334 9
311 335 6
312 336 1
313 337 3
314 338 9
315 339 1
316 340 4
317 341 1
318 342 5
319 343 4
320 344 1
321 345 1
322 346 5
323 347 3
324 348 3
325 349 5
326 350 2
327 351 1
328 352 2
329 353 3
330 354 4
331 355 3
332 356 3
333 357 7
334 358 5
335 359 5
336 360 6
337 361 2
338 362 4
339 363 8
340 364 7
341 365 1
342 366 9
343 367 4
344 368 9
345 369 5
346 370 3
347 371 5
348 372 8
349 373 5
350 374 9
351 375 6
352 376 1
353 377 9
354 378 8
355 379 7
356 380 1
357 381 8
358 382 4
359 383 9
360 384 1
361 385 4
362 386 9
363 387 5
364 388 6
365 389 3
366 390 6
367 391 3
368 392 7
369 393 6
370 394 4
371 395 8
372 396 4
373 397 8
374 398 9
375 399 4
376 400 6
377 401 1
378 402 6
379 403 4
380 404 5
381 405 4
382 406 7
383 407 3
384 408 7
385 409 9
386 410 1
387 411 1
388 412 6
389 413 8
390 414 5
391 415 9
392 416 7
393 417 9
394 418 3
395 419 2
396 420 7
397 420 9
398 421 8
399 422 5
400 423 4
401 424 5
402 425 9
403 426 6
404 427 3
405 427 5
406 428 7
407 429 5
408 430 4
409 431 4
410 432 2
411 433 5
412 434 3
413 435 4
414 436 5
414 437 9
415 438 7
416 439 1
417 440 1
418 441 2
419 442 5
420 443 9
421 444 2
422 445 5
423 446 7
424 447 9
425 448 9
426 449 7
427 450 3
428 451 4
429 452 1
430 453 1
431 454 5
432 455 5
433 456 8
434 457 6
435 458 7
436 459 2
437 460 5
438 461 7
439 462 2
440 463 2
441 464 7
442 465 5
443 466 1
444 467 2
445 468 8
446 469 9
447 470 8
448 471 3
449 472 5
450 473 1
450 474 3
451 475 7
452 476 4
453 477 2
454 478 3
455 479 2
456 480 7
457 481 5
458 482 1
459 483 9
460 484 7
461 485 6
462 486 6
463 487 3
464 488 7
465 489 2
466 490 2
467 491 1
468 492 1
469 493 8
470 494 8
471 495 8
472 496 6
473 497 1
474 498 9
475 499 6
476 500 4
477 501 8
478 502 7
479 503 2
480 504 9
481 504 8
482 505 9
483 506 7
484 507 2
485 508 8
486 509 8
487 510 7
488 511 3
489 512 6
490 513 5
491 514 1
