1 2 3
1 3 2
1 4 9
1 5 1
1 6 9
2 7 5
3 8 5
4 8 3
5 9 5
6 9 8
7 10 5
8 11 7
9 12 2
10 13 5
11 13 3
12 14 1
13 15 9
14 16 2
15 17 5
15 18 4
16 19 6
17 20 2
17 21 3
17 22 8
17 23 2
17 24 2
18 25 4
18 26 9
18 27 4
18 28 2
18 29 5
19 30 6
19 31 5
19 32 3
19 33 6
20 34 4
21 35 1
22 35 1
23 35 4
24 35 9
25 35 1
26 36 2
27 36 4
28 36 6
29 37 4
30 37 8
31 37 9
32 38 1
33 38 6
34 39 9
35 39 2
36 40 4
37 41 7
38 41 8
39 42 2
40 42 9
41 43 4
42 44 2
43 45 9
43 46 1
44 47 2
45 48 1
46 49 2
47 50 3
48 50 2
49 50 4
