1 2 3
1 3 3
1 4 2
1 5 6
1 6 5
2 7 9
2 8 2
2 9 7
2 10 9
3 11 9
3 12 11
3 13 8
3 14 5
4 15 7
4 16 8
4 17 5
4 18 2
4 19 6
5 20 12
5 21 2
5 22 5
5 23 13
5 24 12
6 25 1
6 26 5
6 27 10
6 28 3
6 29 7
7 30 3
8 31 7
9 32 13
10 33 3
11 34 5
12 35 2
13 36 7
14 37 12
14 38 1
15 39 13
15 40 1
16 41 13
17 42 4
18 43 11
18 44 10
19 45 6
20 46 1
21 47 12
22 48 12
22 49 13
23 50 10
23 51 12
24 52 5
24 53 13
25 54 6
26 55 3
27 56 3
27 57 4
28 58 8
29 59 3
29 60 1
30 61 10
31 62 9
32 63 9
33 64 2
34 65 13
35 66 7
35 67 3
35 68 11
36 69 5
37 70 12
38 71 4
39 72 13
40 73 7
41 74 7
41 75 12
42 76 4
43 77 9
44 78 13
45 79 11
45 80 6
46 81 10
46 82 6
47 83 11
48 84 2
49 85 13
49 86 7
50 87 13
51 88 11
52 89 9
53 90 1
54 91 12
55 92 8
55 93 7
56 94 2
56 95 3
57 96 1
57 97 6
58 98 10
58 99 2
58 100 6
59 101 7
59 102 5
60 103 13
60 104 9
60 105 6
61 106 4
62 107 2
63 108 13
64 108 10
65 109 7
66 110 2
67 110 13
68 111 2
69 112 3
70 113 8
71 113 4
72 114 1
73 115 7
74 116 13
75 116 12
76 117 8
77 118 5
78 118 1
79 118 9
80 119 8
81 120 13
82 121 4
83 121 4
84 122 4
85 123 8
86 124 6
87 125 13
88 125 3
89 126 2
90 127 4
91 127 7
92 127 13
93 128 12
94 128 3
95 129 10
96 129 11
97 130 6
98 131 1
99 131 11
100 132 4
101 133 10
102 133 6
103 134 11
104 135 10
105 136 10
106 137 2
107 138 5
108 139 6
109 140 2
110 141 9
110 142 4
111 143 5
112 144 4
113 145 9
114 146 6
115 147 10
116 148 9
116 149 11
117 150 2
118 151 8
119 152 4
120 153 5
121 154 6
122 155 5
123 156 5
124 157 13
124 158 9
125 159 7
126 160 8
127 161 5
127 162 2
128 163 2
129 164 2
130 165 2
131 166 8
132 167 6
133 168 4
134 169 8
135 170 9
136 171 6
137 172 9
138 173 8
139 174 12
140 175 9
140 176 13
141 177 4
142 178 8
143 179 2
144 180 10
145 181 6
146 182 11
146 183 11
147 184 10
148 185 6
149 186 11
149 187 12
150 188 11
150 189 11
151 190 6
152 191 2
153 192 5
154 193 13
155 194 10
156 195 2
156 196 6
157 197 2
158 198 9
159 199 12
159 200 11
160 201 9
161 202 9
162 203 6
163 204 9
164 205 6
164 206 5
164 207 6
165 208 5
166 209 4
166 210 11
167 211 1
168 212 12
169 213 13
170 214 5
170 215 11
171 216 6
171 217 3
171 218 7
172 219 12
173 220 11
174 221 5
175 222 2
176 223 7
177 224 11
178 225 10
178 226 11
179 227 13
180 228 3
181 229 4
182 230 10
183 231 1
184 232 4
185 233 10
186 234 13
186 235 9
187 236 7
188 237 10
189 238 1
190 239 7
190 240 6
191 241 9
192 242 13
193 243 2
194 244 7
195 245 11
196 246 2
197 247 12
198 248 8
199 249 3
200 250 4
201 251 11
202 252 6
202 253 9
203 254 1
204 255 8
204 256 2
204 257 11
205 258 1
205 259 2
206 260 13
206 261 2
207 262 5
208 263 8
209 264 13
210 265 1
211 266 9
212 267 3
213 268 1
213 269 11
214 270 6
215 271 5
216 272 13
217 273 11
218 274 3
219 275 6
220 275 9
221 276 8
222 277 9
223 277 9
224 278 6
225 279 7
226 280 1
227 281 5
228 281 12
229 282 5
230 283 11
231 284 11
232 285 13
233 286 2
234 286 5
235 287 12
236 288 12
237 289 13
238 289 7
239 290 9
240 290 13
241 291 13
242 292 11
243 293 3
244 294 1
245 295 8
246 296 2
247 296 10
248 297 10
249 297 8
250 298 6
251 298 6
252 298 1
253 299 6
254 299 13
255 300 1
256 301 1
257 302 9
258 303 12
259 303 8
260 304 8
261 305 12
262 305 11
263 306 8
264 306 13
265 307 4
266 307 1
267 308 7
268 308 9
269 309 9
270 309 7
271 310 2
272 310 12
273 311 13
274 311 2
275 312 10
276 313 11
277 314 8
277 315 3
278 316 11
279 317 5
280 318 2
281 319 11
282 320 6
283 321 9
284 322 11
285 323 8
286 324 10
287 325 4
288 326 3
289 327 10
290 328 2
291 329 13
291 330 12
292 331 12
293 332 9
294 333 11
295 334 13
296 335 1
297 336 10
298 337 11
299 338 9
300 339 3
301 340 10
301 341 1
302 342 1
303 343 8
304 344 4
305 345 1
306 346 3
307 347 1
308 348 4
308 349 8
309 350 2
310 351 6
311 352 10
312 353 10
313 354 2
314 355 2
315 356 1
316 357 10
317 358 9
318 359 8
319 360 3
320 361 7
321 362 10
322 363 8
323 364 6
324 365 2
325 366 8
326 367 9
327 368 6
328 369 5
329 370 2
330 371 4
331 372 8
332 373 4
333 374 10
334 375 3
335 376 5
336 377 11
337 378 9
338 379 10
339 380 7
340 381 12
341 382 2
342 383 12
343 384 1
344 385 8
345 385 2
346 386 3
347 387 8
348 388 10
349 389 9
350 390 5
351 391 5
352 392 11
353 393 11
353 394 10
353 395 13
353 396 11
353 397 5
354 398 11
354 399 4
355 400 6
355 401 3
355 402 12
355 403 12
356 404 11
356 405 7
357 406 4
357 407 3
357 408 8
358 409 13
358 410 5
359 411 7
359 412 9
360 413 12
360 414 2
360 415 12
361 416 10
361 417 3
362 418 1
362 419 5
362 420 2
362 421 12
362 422 4
363 423 4
363 424 11
364 425 4
364 426 1
365 427 2
365 428 1
365 429 4
366 430 2
366 431 12
366 432 11
367 433 8
367 434 5
368 435 2
368 436 10
368 437 5
369 438 4
369 439 7
370 440 13
370 441 5
370 442 6
371 443 5
372 444 5
372 445 2
372 446 9
372 447 8
372 448 2
373 449 7
373 450 6
373 451 12
374 452 8
374 453 10
374 454 6
374 455 5
375 456 4
375 457 7
375 458 12
375 459 7
376 460 2
376 461 9
376 462 6
376 463 13
377 464 3
377 465 5
377 466 11
378 467 5
378 468 7
379 469 6
379 470 3
379 471 11
379 472 6
380 473 2
381 474 12
381 475 1
381 476 8
382 477 10
383 478 7
383 479 6
384 480 3
385 481 10
385 482 8
385 483 2
386 484 1
386 485 11
386 486 13
386 487 6
387 488 13
387 489 9
388 490 10
388 491 2
388 492 4
389 493 11
389 494 8
390 495 6
390 496 2
390 497 12
390 498 8
390 499 12
391 500 10
391 501 1
391 502 5
391 503 12
392 504 7
392 505 6
392 506 4
392 507 12
392 508 12
393 509 13
394 509 7
395 509 12
396 509 1
397 510 3
398 510 8
399 510 3
400 511 12
401 511 7
402 511 10
403 512 8
404 512 13
405 512 1
406 513 5
407 513 8
408 513 12
409 513 1
410 514 3
411 514 2
412 514 1
413 515 1
414 515 2
415 516 5
416 517 12
417 517 12
418 517 7
419 518 7
420 518 2
421 518 6
422 519 1
423 520 1
424 521 7
425 521 8
426 521 7
427 521 4
428 521 8
429 522 7
430 523 8
431 523 12
432 523 4
433 523 3
434 523 11
435 523 6
436 523 9
437 524 13
438 524 4
439 524 12
440 525 2
441 525 11
442 526 1
443 527 8
444 528 1
445 528 3
446 528 1
447 529 7
448 529 3
449 529 12
450 529 12
451 530 3
452 530 6
453 530 13
454 530 10
455 531 6
456 531 6
457 531 3
458 531 3
459 532 8
460 532 7
461 532 10
462 533 12
463 533 2
464 533 13
465 534 6
