1 2 3
1 3 11
1 4 2
1 5 6
2 6 3
2 7 1
2 8 7
2 9 5
2 10 5
3 11 1
3 12 13
3 13 12
4 14 7
4 15 4
4 16 1
4 17 11
4 18 10
5 19 6
5 20 2
6 21 6
7 22 8
8 23 1
9 24 12
10 25 6
11 26 12
11 27 7
12 28 9
13 29 2
14 30 4
15 31 5
16 32 4
17 33 9
18 34 7
19 35 13
20 36 8
21 37 1
22 38 3
23 39 13
24 40 11
25 40 9
26 41 5
27 41 9
28 42 4
29 43 11
30 44 13
31 44 9
32 45 7
33 46 4
34 47 10
35 48 13
36 49 11
37 50 9
38 51 11
39 52 5
40 53 6
41 54 1
42 55 9
43 56 3
44 57 2
45 58 1
46 59 4
47 60 12
48 61 6
49 62 5
50 63 6
51 63 7
52 64 1
53 64 5
54 65 4
55 66 6
56 67 3
57 68 9
58 69 11
59 69 10
60 69 2
61 70 7
62 71 9
63 72 8
63 73 6
63 74 8
64 75 1
64 76 3
64 77 3
65 78 13
66 79 4
67 80 7
68 81 7
69 82 6
69 83 13
69 84 10
69 85 1
70 86 5
71 87 11
72 88 10
73 89 8
74 90 1
75 91 7
76 92 5
77 93 11
78 93 10
79 94 11
80 95 5
81 95 4
82 96 12
83 97 6
84 98 5
85 99 12
86 100 13
87 101 9
88 102 10
89 103 13
90 103 2
91 104 8
92 105 12
93 106 13
94 107 1
95 108 1
96 109 10
97 110 7
98 110 8
99 111 12
100 112 5
101 112 12
102 113 13
102 114 9
103 115 3
103 116 5
103 117 6
104 118 9
105 119 2
106 120 3
106 121 13
107 122 3
108 123 10
109 124 1
110 125 13
110 126 8
110 127 1
111 128 3
111 129 4
112 130 5
113 131 13
114 132 12
115 133 3
116 134 4
117 134 2
118 135 8
119 135 3
120 136 3
121 137 10
122 137 10
123 138 6
124 139 11
125 139 10
126 139 7
127 140 12
128 141 6
129 141 3
130 141 2
131 142 3
132 143 6
133 144 3
134 145 9
134 146 1
135 147 7
136 148 3
137 149 5
137 150 4
138 151 11
139 152 7
139 153 7
140 154 1
141 155 9
142 156 10
143 157 2
144 157 3
145 158 10
146 159 10
147 160 4
148 161 6
149 162 9
150 163 5
151 163 10
152 164 11
153 165 1
154 166 9
155 167 7
156 168 9
157 169 12
158 169 6
159 170 3
160 171 3
161 171 4
162 172 3
163 172 6
164 173 8
165 174 6
166 175 10
167 175 5
168 176 11
169 177 7
170 178 1
170 179 11
171 180 6
172 181 9
173 182 9
174 183 6
175 184 1
176 185 3
177 186 10
178 187 10
179 188 13
180 189 11
181 190 4
182 191 7
183 192 5
184 193 10
185 194 13
186 195 1
187 196 10
188 196 2
189 197 9
190 198 9
191 199 8
192 200 13
193 200 9
194 201 10
194 202 3
195 203 3
196 204 13
196 205 5
196 206 3
197 207 5
197 208 7
198 209 10
199 210 3
199 211 8
199 212 5
200 213 12
200 214 10
201 215 9
202 216 2
203 217 2
204 218 5
205 219 11
206 220 1
207 221 10
208 222 10
209 223 1
210 224 2
211 225 7
212 226 10
213 227 11
214 228 7
215 229 12
216 230 3
217 231 4
217 232 10
218 233 8
219 234 13
220 235 12
220 236 1
221 237 1
221 238 6
221 239 11
222 240 6
222 241 4
222 242 6
222 243 2
222 244 11
223 245 11
224 246 3
224 247 1
224 248 4
225 249 10
225 250 11
226 251 6
226 252 2
227 253 1
228 254 5
228 255 11
228 256 2
228 257 7
228 258 10
229 259 11
230 259 4
231 259 4
232 260 4
233 260 1
234 260 4
235 261 8
236 261 9
237 262 11
238 262 13
239 263 3
240 263 1
241 264 2
242 264 6
243 264 5
244 265 10
245 265 11
246 266 6
247 266 12
248 266 11
249 267 6
250 267 13
251 268 6
252 268 7
253 269 3
254 269 1
255 269 3
256 269 4
257 269 4
258 269 5
259 270 12
259 271 11
260 272 5
261 273 7
262 274 11
263 275 7
264 276 8
264 277 12
264 278 9
264 279 3
265 280 6
266 281 5
267 282 6
267 283 1
268 284 9
269 285 9
269 286 2
269 287 13
270 288 1
271 288 3
272 289 11
273 289 4
274 290 6
275 290 4
276 291 3
277 292 11
278 293 6
279 294 10
280 294 9
281 295 2
282 296 5
283 296 9
284 297 3
285 298 7
286 298 2
287 299 9
288 300 11
289 301 2
290 302 8
290 303 13
291 304 6
292 305 12
293 306 7
293 307 9
294 308 2
295 309 7
296 310 11
297 311 2
298 312 3
299 313 2
299 314 2
300 315 13
301 316 10
302 317 13
303 318 1
304 319 9
305 320 8
306 321 12
307 322 7
308 323 9
309 324 5
310 325 10
311 326 3
312 327 8
313 328 10
314 329 11
315 330 8
316 331 3
317 332 2
318 332 2
319 333 4
320 334 1
321 335 2
322 336 10
323 336 13
324 337 4
325 337 6
326 338 4
327 338 7
328 339 10
329 339 13
330 340 5
331 341 4
332 342 1
333 343 4
334 344 11
335 345 8
336 346 2
337 347 12
338 348 12
339 349 11
340 350 11
341 351 3
341 352 6
342 353 7
342 354 3
343 355 13
344 356 11
345 357 4
346 358 7
347 359 9
348 360 11
349 361 12
350 362 4
351 363 9
352 363 5
353 364 10
354 365 3
355 366 13
356 367 13
357 368 13
358 369 4
359 370 12
360 371 3
361 372 3
362 373 11
363 374 13
364 375 5
364 376 8
364 377 6
365 378 11
366 379 9
366 380 11
367 381 7
367 382 10
368 383 4
369 384 6
370 385 11
370 386 3
371 387 10
372 388 5
373 389 6
374 389 5
375 390 8
376 390 5
377 390 6
378 391 9
379 391 7
380 392 12
381 393 2
382 393 7
383 394 6
384 394 5
385 395 9
386 396 6
387 396 1
388 396 13
389 397 8
389 398 4
389 399 12
390 400 10
391 401 12
392 402 10
392 403 1
393 404 9
394 405 12
394 406 5
395 407 7
396 408 5
396 409 6
396 410 11
397 411 13
398 411 3
399 412 2
400 413 10
401 413 10
402 414 12
403 414 13
404 415 7
405 415 7
406 416 13
407 416 3
408 417 13
409 418 11
410 418 6
411 419 2
411 420 12
412 421 8
413 422 13
414 423 9
414 424 11
415 425 13
415 426 3
416 427 8
416 428 6
417 429 3
417 430 8
417 431 6
417 432 11
418 433 3
418 434 12
418 435 1
419 436 4
420 436 4
421 437 12
422 438 4
423 438 11
424 439 11
425 439 11
426 440 3
427 441 3
428 442 9
429 442 12
430 443 8
431 444 1
432 444 13
433 445 6
434 446 3
435 447 2
436 448 5
437 449 7
438 450 1
439 451 11
440 452 8
441 453 8
441 454 5
442 455 12
443 456 3
443 457 6
444 458 2
445 459 1
445 460 7
446 461 12
447 462 9
448 463 13
449 463 11
450 464 11
451 465 12
452 465 12
453 466 12
454 467 5
455 467 13
456 468 8
457 468 7
458 468 6
459 469 12
460 470 7
461 471 6
462 471 7
463 472 7
464 473 12
465 474 4
466 475 9
467 476 6
468 477 10
468 478 4
469 479 5
470 480 7
470 481 4
471 482 11
471 483 12
472 484 1
473 485 10
473 486 1
474 487 9
474 488 6
475 489 9
476 490 8
476 491 12
477 492 7
477 493 2
478 494 9
479 495 4
480 496 5
481 497 10
482 498 2
483 499 6
484 500 8
485 500 3
486 500 1
487 500 1
488 500 5
489 500 12
490 500 3
491 500 6
492 500 5
493 500 7
494 500 9
495 500 1
496 500 6
497 500 2
498 500 3
499 500 8
