1 2 3
1 3 3
1 4 11
1 5 5
2 6 5
2 7 8
2 8 5
2 9 9
2 10 10
3 11 1
3 12 7
3 13 3
4 14 1
4 15 8
4 16 4
5 17 11
6 18 1
6 19 10
7 20 5
8 21 13
8 22 3
9 23 1
10 24 13
11 25 3
11 26 8
12 27 13
13 28 1
14 29 11
14 30 11
15 31 12
15 32 7
16 33 2
17 34 3
18 35 1
19 36 8
19 37 1
20 38 8
21 39 10
22 40 10
22 41 4
22 42 2
23 43 1
23 44 7
24 45 3
24 46 10
25 47 3
26 48 8
27 49 1
28 50 12
29 51 4
30 52 10
31 53 3
31 54 2
31 55 10
31 56 9
32 57 2
32 58 6
33 59 11
33 60 1
34 61 2
34 62 6
35 63 12
36 64 11
37 65 11
38 65 5
39 66 5
40 66 8
41 66 13
42 66 5
43 67 5
44 67 4
45 68 4
46 69 9
47 70 4
48 70 8
49 71 1
50 72 8
51 72 11
52 73 2
53 74 1
54 75 12
55 75 6
56 76 4
57 76 5
58 77 12
59 77 2
60 78 7
61 79 13
62 80 13
63 81 7
64 82 11
65 83 2
66 84 2
67 85 8
68 86 9
69 87 9
70 88 5
71 89 6
72 90 3
73 91 13
74 92 8
75 93 5
76 94 10
76 95 8
77 96 1
78 97 2
79 98 11
80 99 9
81 100 11
82 100 13
83 100 8
84 100 5
85 100 5
86 100 8
87 100 5
88 100 6
89 100 10
90 100 2
91 100 10
92 100 11
93 100 6
94 100 13
95 100 6
96 100 8
97 100 6
98 100 11
99 100 8
