1 2 3
1 3 3
1 4 1
1 5 3
2 6 2
2 7 5
2 8 1
2 9 4
3 10 3
3 11 2
3 12 3
3 13 5
4 14 5
4 15 4
4 16 5
4 17 1
5 18 5
5 19 1
6 20 5
6 21 1
6 22 1
7 23 5
7 24 1
8 25 1
9 26 1
10 27 5
11 28 2
12 29 5
12 30 3
13 31 5
14 32 2
15 33 3
16 34 4
17 35 2
17 36 5
17 37 3
17 38 1
18 39 3
19 40 1
20 41 5
21 42 5
22 42 4
23 43 3
24 43 3
25 44 5
26 45 5
27 45 1
28 46 1
29 46 4
30 46 1
31 46 2
32 46 4
33 46 1
34 47 1
35 48 5
36 48 4
37 48 4
38 48 2
39 49 2
40 49 1
41 50 4
42 50 3
43 50 3
44 50 5
45 50 4
46 50 2
47 50 4
48 50 5
49 50 5
