1 2 3
1 3 2
1 4 7
1 5 2
1 6 7
2 7 3
2 8 6
3 9 3
3 10 7
4 11 2
4 12 4
4 13 3
5 14 2
6 15 5
6 16 7
6 17 3
6 18 7
7 19 2
8 20 4
8 21 4
9 22 6
10 23 6
11 24 2
12 25 4
13 26 4
14 27 2
15 28 6
16 29 1
16 30 4
17 31 4
18 32 6
19 33 1
20 34 2
21 35 2
22 36 7
23 37 5
24 38 3
25 39 6
25 40 6
26 41 6
27 42 4
28 43 3
29 44 4
30 45 3
31 46 4
32 47 2
33 48 1
34 48 3
35 49 6
36 50 1
37 50 2
38 51 2
39 52 5
40 52 7
41 52 3
42 53 5
43 54 3
44 54 5
45 55 5
46 56 2
47 56 7
48 57 3
49 58 5
50 59 1
50 60 1
51 61 1
52 62 1
52 63 6
53 64 2
54 65 3
54 66 6
55 67 6
55 68 1
56 69 5
56 70 6
57 71 6
58 71 1
59 71 5
60 72 4
61 73 1
62 74 2
63 74 5
64 75 4
65 75 1
66 75 3
67 76 2
68 76 4
69 77 3
70 77 7
71 78 5
71 79 6
72 80 1
73 81 4
74 82 7
75 83 4
75 84 7
76 85 2
77 86 2
78 87 1
79 88 6
79 89 6
80 90 4
80 91 1
81 92 7
81 93 5
81 94 3
82 95 5
82 96 5
82 97 7
82 98 1
83 99 6
84 100 3
84 101 4
85 102 2
85 103 4
86 104 4
86 105 7
87 106 2
88 106 3
89 106 6
90 107 5
91 107 4
92 108 1
93 108 4
94 108 6
95 108 3
96 109 7
97 109 1
98 109 5
99 110 6
100 110 5
101 111 7
102 111 1
103 111 1
104 111 2
105 111 3
106 112 3
106 113 7
107 114 7
108 115 7
109 116 3
109 117 1
109 118 1
109 119 6
110 120 7
110 121 1
110 122 5
111 123 5
111 124 2
112 125 5
112 126 3
113 127 4
114 128 2
115 129 5
115 130 2
115 131 5
116 132 1
117 133 3
118 134 5
119 135 1
120 136 1
121 137 5
122 138 3
122 139 7
122 140 2
123 141 7
124 142 7
124 143 2
125 144 2
126 145 7
126 146 6
127 147 6
127 148 4
128 149 3
129 150 3
130 151 5
131 152 2
131 153 6
132 154 4
133 155 3
133 156 2
134 157 2
134 158 4
135 159 7
136 160 6
137 161 6
138 162 1
139 163 5
140 164 4
141 165 6
142 166 2
142 167 7
142 168 5
143 169 7
143 170 5
144 171 7
145 171 4
146 171 5
147 171 1
148 171 4
149 171 7
150 172 1
151 172 1
152 172 5
153 172 6
154 172 3
155 173 4
156 173 5
157 173 5
158 173 2
159 174 1
160 174 1
161 174 3
162 174 2
163 174 5
164 175 3
165 176 7
166 176 3
167 177 4
168 177 7
169 177 1
170 177 3
171 178 7
172 179 4
173 180 1
174 181 5
175 182 1
176 183 7
177 184 2
177 185 5
177 186 2
178 187 1
179 188 4
180 189 7
180 190 6
180 191 6
181 192 2
182 193 3
183 194 5
183 195 1
184 196 7
184 197 4
185 198 5
185 199 7
186 200 7
187 201 3
188 202 1
189 203 6
190 203 6
191 204 4
192 205 4
193 206 6
194 207 2
195 208 3
196 209 6
197 210 4
198 211 3
199 212 6
200 213 3
201 214 2
202 214 2
203 215 2
204 215 7
205 216 3
206 217 2
207 218 4
208 219 1
209 220 5
210 221 4
211 221 4
212 222 2
213 222 4
214 223 4
215 224 3
216 225 2
217 226 5
218 227 3
219 228 4
219 229 6
220 230 2
221 231 5
221 232 2
222 233 3
223 234 4
224 235 1
225 236 4
226 237 1
227 237 2
228 238 1
229 239 4
230 240 7
231 241 4
232 241 2
233 242 7
234 243 2
234 244 6
235 245 3
236 246 7
236 247 2
236 248 6
237 249 7
238 250 2
238 251 3
239 252 5
240 253 2
241 254 7
242 255 7
243 256 7
244 257 6
245 258 7
246 259 5
247 260 5
248 261 4
249 262 2
250 263 5
251 264 6
252 264 4
253 265 5
254 266 3
255 266 3
256 267 7
257 268 7
258 269 5
259 270 5
260 271 1
261 271 4
262 272 2
263 273 1
264 274 7
265 274 5
266 275 4
267 276 5
268 277 2
268 278 2
269 279 3
269 280 4
270 281 5
270 282 7
271 283 7
271 284 7
272 285 7
273 286 5
274 287 3
274 288 7
275 289 6
276 290 7
277 291 4
278 292 2
279 292 7
280 293 7
281 294 2
282 295 5
283 295 6
284 295 4
285 296 6
286 297 1
287 298 1
288 299 3
289 299 2
290 300 1
291 300 3
292 300 3
293 300 1
294 300 1
295 300 3
296 300 7
297 300 5
298 300 7
299 300 6
