1 2 3
1 3 5
1 4 5
1 5 5
2 6 6
2 7 1
2 8 4
2 9 4
3 10 7
3 11 3
3 12 6
3 13 2
3 14 3
4 15 1
4 16 6
4 17 3
5 18 3
5 19 1
5 20 2
5 21 3
6 22 2
7 23 3
8 23 5
9 24 4
10 24 2
11 25 3
12 25 2
13 25 5
14 26 2
15 26 1
16 27 2
17 28 6
18 28 3
19 28 6
20 28 4
21 29 6
22 30 5
22 31 2
22 32 6
22 33 3
23 34 6
23 35 6
23 36 2
24 37 4
25 38 4
25 39 1
26 40 1
27 41 6
27 42 6
27 43 7
27 44 5
28 45 6
28 46 3
29 47 1
30 48 4
31 49 4
32 49 4
33 50 7
34 50 1
35 50 5
36 51 6
37 52 5
38 52 1
39 53 6
40 54 1
41 55 4
42 56 5
43 56 2
44 57 1
45 58 1
46 58 1
47 59 5
48 60 1
49 61 1
50 62 6
51 63 2
52 64 3
53 65 5
54 66 2
55 67 7
56 68 1
57 69 5
57 70 4
58 71 5
58 72 5
59 73 2
60 74 2
61 75 5
62 76 4
63 77 2
64 78 5
65 78 1
66 79 1
67 80 6
68 81 6
69 82 7
70 83 6
71 84 3
72 85 4
73 86 2
74 87 1
75 87 5
76 88 5
77 89 6
78 90 3
79 90 7
80 91 2
81 92 4
82 92 4
83 93 1
84 94 2
85 94 2
86 94 4
87 95 2
87 96 4
88 97 5
89 98 2
90 99 5
90 100 5
90 101 3
91 102 4
92 103 4
92 104 1
92 105 7
92 106 7
93 107 3
93 108 7
93 109 5
94 110 3
94 111 5
95 112 5
96 113 1
97 113 5
98 114 5
99 115 6
100 115 3
101 116 5
102 117 4
103 118 4
104 118 2
105 119 4
106 119 3
107 120 3
108 120 2
109 120 7
110 121 2
111 122 4
112 123 7
112 124 4
113 125 4
113 126 7
114 127 7
115 128 7
116 129 5
117 130 3
118 131 1
119 132 2
120 133 1
121 134 1
122 135 1
122 136 7
123 137 2
124 138 5
124 139 4
125 140 6
125 141 1
126 142 5
127 143 2
127 144 2
128 145 7
129 146 3
129 147 1
130 148 6
131 149 1
132 150 3
133 151 1
134 152 7
134 153 1
135 154 5
136 155 4
137 156 1
138 157 3
139 158 2
140 158 6
141 159 7
142 160 2
143 161 3
144 162 6
145 162 4
146 162 1
147 163 4
148 163 2
149 164 7
150 165 4
151 165 2
152 166 2
153 166 7
154 167 3
155 167 2
156 168 6
157 169 2
158 170 1
159 170 3
160 171 7
161 172 7
162 173 3
163 174 4
164 175 6
165 176 3
166 177 7
167 178 3
168 179 4
169 180 2
170 181 6
171 182 1
172 183 6
173 184 7
174 184 1
175 185 3
176 186 3
177 187 5
178 188 4
179 189 1
180 190 5
181 191 7
181 192 2
181 193 7
182 194 5
182 195 7
183 196 2
184 197 7
184 198 1
184 199 1
184 200 3
185 201 4
185 202 1
185 203 7
186 204 5
187 205 1
188 206 6
189 207 2
190 207 2
191 207 5
192 208 6
193 209 3
194 209 4
195 210 7
196 210 6
197 211 4
198 212 2
199 212 6
200 213 4
201 213 5
202 214 2
203 214 5
204 215 3
205 216 3
206 216 2
207 217 1
207 218 6
207 219 2
207 220 3
208 221 1
209 222 6
210 223 3
211 224 7
211 225 6
212 226 5
213 227 5
214 228 3
215 229 1
215 230 3
216 231 3
216 232 6
217 233 4
218 234 3
219 235 1
220 236 5
221 237 7
222 238 2
223 239 4
224 240 7
225 241 2
226 242 1
227 243 1
228 244 1
229 245 2
230 246 6
230 247 7
231 248 2
232 249 1
233 250 3
234 251 6
235 251 5
236 252 2
237 253 3
238 254 7
239 255 3
240 255 7
241 256 5
242 257 3
243 257 4
244 258 1
245 259 2
246 260 2
247 261 2
248 262 4
249 263 7
250 264 3
251 264 2
252 265 3
253 266 3
254 267 6
255 268 2
256 269 4
257 270 5
258 270 3
259 270 5
260 271 4
261 272 7
262 273 1
263 273 4
264 274 2
265 275 7
266 276 7
267 277 3
268 278 6
269 279 3
270 280 1
271 281 7
271 282 3
271 283 1
272 284 1
272 285 7
273 286 2
274 287 4
274 288 4
274 289 5
274 290 7
274 291 6
275 292 2
275 293 4
275 294 3
276 295 2
276 296 4
276 297 2
277 298 3
277 299 7
278 300 5
278 301 3
278 302 6
278 303 3
278 304 4
279 305 1
279 306 7
280 307 2
281 308 7
282 309 3
282 310 5
282 311 6
282 312 7
282 313 5
283 314 5
283 315 5
283 316 6
284 317 1
284 318 4
284 319 7
285 320 1
285 321 1
285 322 6
286 323 6
286 324 4
287 325 3
288 325 7
289 325 6
290 325 3
291 326 1
292 326 6
293 327 4
294 327 3
295 327 7
296 327 7
297 327 2
298 327 7
299 328 2
300 328 4
301 328 5
302 329 6
303 329 3
304 329 6
305 330 6
306 330 2
307 330 6
308 331 3
309 331 2
310 331 7
311 331 7
312 332 7
313 332 5
314 332 6
315 332 6
316 333 3
317 333 5
318 333 2
319 333 4
320 333 6
321 334 3
322 334 1
323 334 6
324 334 1
325 335 1
326 336 7
327 337 3
328 338 7
328 339 1
329 340 4
329 341 6
330 342 4
331 343 7
331 344 6
332 345 5
333 346 7
333 347 4
334 348 2
334 349 3
335 350 3
336 351 3
337 352 2
338 353 2
339 354 3
339 355 3
340 356 3
341 357 3
342 358 6
342 359 7
343 360 1
344 361 4
344 362 4
345 363 5
346 364 5
347 365 4
348 366 6
349 367 4
350 368 3
351 368 3
352 369 6
353 369 3
354 369 3
355 370 5
356 370 4
357 370 1
358 370 5
359 371 1
360 371 2
361 372 6
362 372 7
363 373 1
364 373 1
365 374 5
366 375 7
367 375 1
368 376 2
369 377 1
369 378 2
369 379 1
370 380 5
370 381 3
371 382 7
372 383 2
372 384 3
373 385 2
374 386 7
374 387 7
375 388 3
376 389 4
377 390 5
378 391 3
378 392 4
379 393 6
379 394 3
380 395 2
381 396 4
381 397 6
382 398 5
383 399 2
384 400 7
385 401 3
386 402 2
387 403 4
388 404 2
389 405 3
390 406 1
391 407 6
392 408 4
393 409 6
394 410 4
395 411 2
396 412 7
397 413 7
398 414 6
399 415 1
400 416 7
400 417 3
401 418 3
402 419 4
403 420 6
404 421 4
405 422 4
406 422 4
407 423 1
408 423 7
409 423 5
410 424 2
411 424 7
412 425 3
413 425 7
414 426 1
415 427 6
416 428 6
417 429 1
418 429 1
419 429 3
420 430 1
421 430 6
422 431 3
422 432 1
423 433 4
423 434 4
424 435 4
425 436 4
425 437 7
426 438 2
426 439 6
426 440 7
427 441 6
427 442 1
427 443 3
428 444 1
429 445 1
430 446 7
431 447 2
432 448 6
433 449 2
434 449 1
435 450 7
436 451 7
437 451 2
438 452 1
439 453 2
440 454 1
441 454 4
442 455 2
443 456 5
444 456 1
445 457 3
446 457 5
447 458 3
448 459 1
449 460 6
450 461 2
451 462 7
452 463 5
453 464 4
454 465 7
455 466 6
456 467 3
457 468 1
458 469 4
458 470 7
459 471 1
459 472 1
460 473 5
461 474 2
462 475 4
462 476 2
463 477 3
463 478 7
464 479 7
465 480 4
466 481 7
467 482 2
468 483 5
469 484 5
470 485 3
471 485 4
472 486 6
473 487 5
474 487 5
475 488 6
476 489 7
477 489 7
478 490 6
479 491 1
480 491 3
481 492 7
482 493 5
483 493 6
484 494 4
484 495 5
485 496 6
486 497 7
487 498 7
488 499 6
489 500 2
489 501 3
490 502 7
490 503 3
491 504 2
492 505 5
493 506 5
494 507 6
495 507 4
496 508 4
497 508 6
498 508 3
499 508 7
500 509 2
501 510 5
502 511 3
503 512 5
504 513 2
505 513 6
506 514 3
507 515 2
507 516 3
508 517 7
508 518 3
509 519 6
510 520 7
510 521 2
511 522 2
511 523 7
512 524 7
512 525 5
513 526 5
514 527 7
514 528 7
514 529 7
515 530 1
516 531 4
517 532 3
518 532 2
519 533 5
520 534 4
521 535 2
522 535 4
523 536 7
524 537 4
525 538 6
526 539 3
527 539 3
528 540 6
529 541 6
530 542 7
531 543 2
532 544 2
533 545 7
534 546 3
535 547 1
535 548 3
536 549 7
537 550 2
538 551 7
539 552 4
540 553 6
541 554 2
542 555 6
543 556 7
544 557 3
544 558 3
545 559 4
546 560 5
547 561 3
548 562 4
549 563 6
550 564 7
551 565 4
552 566 7
553 567 6
553 568 7
554 569 5
555 570 4
556 571 1
557 572 6
558 573 6
559 574 2
560 575 7
561 576 7
562 577 7
563 578 6
564 579 5
565 580 2
566 581 2
567 582 6
568 583 6
569 584 3
570 585 5
571 586 5
572 587 6
573 588 5
574 589 1
575 590 5
576 591 1
577 592 2
578 593 1
579 594 5
580 595 1
581 596 7
582 597 6
583 598 1
584 599 7
585 600 7
586 600 4
587 600 2
588 600 1
589 600 3
590 600 6
591 600 7
592 600 6
593 600 4
594 600 7
595 600 4
596 600 7
597 600 1
598 600 3
599 600 7
