1 2 3
1 3 11
1 4 7
1 5 8
1 6 3
2 7 9
2 8 5
2 9 1
2 10 13
2 11 6
3 12 6
3 13 12
3 14 6
3 15 4
3 16 4
4 17 12
4 18 1
4 19 6
4 20 8
5 21 13
5 22 9
5 23 11
5 24 11
5 25 8
6 26 7
6 27 3
6 28 4
6 29 7
6 30 8
7 31 12
8 32 8
9 33 11
10 34 12
11 35 2
11 36 3
11 37 11
12 38 5
13 39 10
14 40 4
14 41 11
14 42 3
15 43 6
15 44 6
16 45 7
17 46 8
18 47 3
18 48 1
18 49 1
18 50 10
19 51 8
19 52 9
20 53 10
21 54 5
21 55 6
22 56 3
23 57 1
23 58 12
24 59 4
24 60 1
25 61 11
26 62 9
27 63 6
27 64 1
28 65 6
29 66 13
29 67 6
30 68 5
31 69 3
32 70 9
33 70 3
34 71 5
35 72 10
36 72 10
37 73 7
38 74 12
39 75 3
40 76 9
41 77 1
42 78 12
43 79 7
44 80 2
45 81 3
46 82 12
47 83 13
48 84 2
49 85 8
50 86 10
51 87 1
52 88 13
53 89 5
54 90 12
55 91 5
56 92 1
57 93 11
58 94 3
59 95 12
60 96 11
61 97 9
62 98 9
63 99 6
64 100 12
65 101 6
66 102 8
67 103 5
68 104 13
69 105 11
70 105 5
71 106 6
72 107 8
73 108 10
74 109 9
75 110 9
76 111 9
77 112 2
78 113 6
79 114 7
80 115 1
81 116 6
82 116 6
83 117 6
84 118 4
85 119 6
86 119 9
87 120 2
88 121 2
89 122 11
90 123 12
91 124 3
92 125 1
93 126 9
94 127 5
95 128 4
96 129 8
97 130 6
98 131 11
99 132 1
100 133 8
101 134 10
102 135 3
103 136 6
104 137 5
105 138 7
106 139 7
107 140 13
108 141 13
109 142 9
110 143 5
111 144 10
112 145 10
113 146 11
114 147 7
114 148 7
115 149 5
116 150 1
117 151 13
118 152 11
118 153 8
119 154 8
120 155 9
120 156 4
121 157 13
121 158 1
122 159 8
123 160 1
123 161 1
124 162 10
125 163 2
126 164 10
127 165 13
128 166 13
129 167 1
130 168 10
130 169 12
131 170 4
132 171 11
133 172 13
134 173 9
135 174 4
135 175 6
136 176 9
137 177 5
138 178 13
139 179 11
140 180 7
141 181 8
142 182 5
143 183 3
144 184 5
145 185 12
146 186 7
147 187 4
148 187 11
149 188 12
150 189 5
151 190 8
152 190 10
153 191 2
154 192 2
155 193 11
156 194 4
157 195 7
158 196 1
159 197 12
160 198 3
161 199 7
162 200 2
163 201 5
164 202 9
165 203 3
166 204 4
167 205 4
168 206 7
169 207 10
170 208 4
171 209 12
172 210 9
173 211 10
174 212 2
175 213 6
176 214 6
177 215 5
178 216 10
179 217 6
180 218 3
181 219 4
182 220 12
183 221 10
184 222 7
185 223 4
186 224 8
187 225 3
188 226 5
189 227 3
190 228 11
191 229 9
192 230 5
193 231 9
