1 2 3
1 3 31
1 4 59
2 5 19
2 6 45
3 7 45
3 8 43
3 9 23
4 10 28
4 11 4
4 12 14
5 13 35
6 13 56
7 14 33
8 15 53
9 16 18
10 17 6
11 18 55
12 19 44
13 20 2
14 21 13
15 22 54
16 23 49
17 24 32
17 25 29
18 26 38
18 27 50
18 28 18
19 29 22
19 30 19
20 31 19
21 32 53
22 33 7
23 34 5
24 35 40
25 36 8
26 37 37
27 38 59
28 39 47
29 40 47
30 40 18
31 41 22
32 42 36
33 43 39
34 44 19
35 45 25
36 46 54
37 47 57
38 48 21
39 49 51
40 50 17
41 51 27
42 52 8
43 53 16
43 54 59
44 55 34
45 56 18
46 57 46
46 58 9
46 59 29
47 60 51
47 61 12
48 62 49
49 63 5
50 64 10
51 65 34
52 66 31
53 66 12
54 66 3
55 66 5
56 67 56
57 68 20
58 68 58
59 68 25
60 69 46
61 70 32
62 70 54
63 71 18
64 71 10
65 72 48
66 73 6
67 74 22
68 75 38
68 76 27
69 77 8
70 78 12
70 79 59
70 80 16
70 81 5
71 82 9
72 83 39
73 83 20
74 84 22
75 85 12
76 85 18
77 86 13
78 86 12
79 87 15
80 87 2
81 87 9
82 87 6
83 88 33
84 89 8
85 90 40
85 91 38
85 92 9
86 93 7
87 94 49
88 95 31
89 96 2
90 97 5
91 98 28
92 99 5
93 99 36
94 100 57
95 101 7
96 102 12
97 103 42
98 104 26
98 105 54
99 106 30
100 107 38
101 108 29
102 108 8
103 108 11
104 109 18
105 110 40
106 111 8
107 112 18
108 113 25
109 114 2
109 115 11
109 116 28
110 117 16
111 118 10
112 119 39
112 120 36
113 121 53
113 122 54
113 123 26
113 124 19
114 125 26
114 126 1
114 127 16
114 128 46
115 129 26
115 130 57
115 131 30
115 132 1
116 133 9
116 134 7
116 135 3
117 136 38
117 137 47
117 138 28
117 139 14
118 140 26
118 141 56
118 142 56
118 143 57
119 144 30
119 145 5
119 146 30
120 147 20
120 148 39
120 149 33
120 150 52
121 151 40
122 151 48
123 152 50
124 152 24
125 152 45
126 152 53
127 152 28
128 152 37
129 153 9
130 153 34
131 153 10
132 154 39
133 154 40
134 154 45
135 154 4
136 154 51
137 155 2
138 155 55
139 156 51
140 156 4
141 156 46
142 156 5
143 157 8
144 157 7
145 157 16
146 157 25
147 158 9
148 158 37
149 159 47
150 159 54
151 160 51
152 161 23
153 162 33
153 163 34
154 164 44
154 165 36
155 166 50
156 167 36
157 168 36
158 169 56
159 170 44
160 171 33
161 172 4
162 173 12
163 174 57
164 175 58
165 176 50
166 177 12
167 178 26
168 179 18
169 180 1
170 181 10
170 182 57
171 183 12
172 184 37
172 185 18
173 186 39
174 187 44
175 188 51
175 189 59
176 190 12
177 191 32
177 192 4
178 193 25
179 194 6
180 195 15
181 196 45
182 197 40
183 198 7
184 199 49
185 200 11
186 201 49
187 202 13
188 203 24
189 204 40
190 205 4
190 206 49
191 207 40
192 208 35
193 209 16
194 210 26
195 211 19
196 212 14
197 213 30
198 214 48
199 215 53
200 216 37
201 217 32
202 218 36
203 218 28
204 219 12
205 219 54
206 220 6
207 220 44
208 221 28
209 222 16
210 223 24
211 224 8
212 224 51
213 225 40
214 226 43
215 227 45
216 227 16
217 228 35
218 228 54
219 229 6
220 230 35
221 231 30
222 232 26
223 232 25
224 233 41
225 234 38
226 235 19
227 236 43
228 237 42
229 238 41
230 239 49
231 240 51
231 241 20
232 242 26
233 243 21
234 244 26
235 245 10
236 246 3
237 247 27
238 248 13
239 249 26
240 250 49
241 251 8
242 252 18
243 253 59
244 254 42
245 255 39
245 256 22
246 257 34
247 258 45
248 259 17
249 260 51
250 261 49
250 262 44
251 263 48
252 264 25
253 265 11
254 266 12
255 267 58
256 267 56
257 268 34
258 268 48
259 268 46
260 269 12
261 269 9
262 269 47
263 270 53
264 270 18
265 270 34
266 270 39
267 271 6
268 272 31
268 273 55
268 274 49
268 275 31
269 276 3
269 277 15
270 278 28
270 279 9
271 280 32
272 281 46
273 282 9
274 283 50
275 283 56
276 284 40
277 285 16
278 286 8
279 287 3
280 288 20
281 289 39
282 290 37
283 291 41
284 292 50
285 293 33
286 294 36
287 295 32
288 296 58
289 296 41
290 297 41
291 297 24
292 298 35
293 298 14
294 298 1
295 299 46
296 300 16
297 300 42
298 300 12
299 300 41
