1 2 3
1 3 14
1 4 23
2 5 36
2 6 7
2 7 52
2 8 64
3 9 4
3 10 71
3 11 40
3 12 20
3 13 70
4 14 15
4 15 47
4 16 63
5 17 27
6 18 6
7 19 24
8 20 53
9 21 33
10 22 26
11 22 73
12 23 51
13 24 31
14 25 64
15 26 66
16 27 43
17 28 61
17 29 51
18 30 1
18 31 67
19 32 55
19 33 46
20 34 33
20 35 16
21 36 39
22 37 69
23 38 19
24 39 67
25 40 69
26 41 75
27 42 72
27 43 23
28 44 39
29 45 15
30 46 6
31 47 63
32 48 39
33 49 79
34 50 13
35 51 34
36 52 75
37 53 22
38 54 36
39 55 52
40 56 7
41 57 67
42 58 39
43 59 42
44 60 58
45 61 72
46 62 15
47 63 64
48 64 30
49 65 27
50 65 18
51 66 14
52 67 34
53 67 41
54 68 22
55 69 61
56 70 23
57 71 28
58 72 64
59 72 19
60 73 5
61 74 37
62 75 32
63 76 55
64 77 14
65 78 30
66 79 9
67 80 47
68 81 28
69 82 52
70 83 10
71 84 55
72 85 10
73 86 72
74 86 64
75 87 40
76 88 9
77 88 2
78 89 61
79 89 68
80 89 8
81 89 56
82 90 33
83 90 58
84 90 14
85 90 25
86 91 27
86 92 16
86 93 6
86 94 35
86 95 48
87 96 76
87 97 74
87 98 51
87 99 9
87 100 71
88 101 32
88 102 63
88 103 58
88 104 36
88 105 41
89 106 31
89 107 29
89 108 29
89 109 2
89 110 79
90 111 71
90 112 28
90 113 70
90 114 42
91 115 40
92 116 40
93 117 58
94 117 63
95 118 18
96 118 2
97 118 46
98 118 15
99 119 58
100 120 11
101 120 67
102 120 22
103 120 68
104 121 52
105 122 38
106 122 57
107 122 4
108 123 58
109 123 69
110 124 6
111 125 44
112 126 33
113 127 52
114 127 71
115 128 2
116 129 19
117 130 28
118 131 58
119 132 71
120 133 24
120 134 30
121 135 38
122 136 5
123 137 3
124 138 9
125 139 45
126 140 46
127 141 7
128 142 9
129 143 6
130 143 66
131 144 29
132 144 31
133 144 8
134 145 64
135 145 21
136 145 1
137 145 75
138 146 78
139 147 72
140 147 24
141 148 30
142 149 73
143 150 7
143 151 32
144 152 25
144 153 47
145 154 2
146 155 58
147 156 58
147 157 5
148 158 23
149 159 29
150 160 5
151 161 13
152 162 74
153 163 25
154 164 13
155 165 17
155 166 49
156 167 59
157 168 32
158 169 5
158 170 7
159 171 54
160 172 25
161 173 75
162 174 50
163 174 13
164 175 75
165 176 73
166 176 70
167 177 30
168 178 23
169 179 32
170 180 32
171 181 40
172 182 18
173 183 56
173 184 5
174 185 27
175 186 24
176 187 58
177 188 4
178 189 1
179 190 78
180 191 52
181 192 55
182 192 20
183 193 29
184 194 11
185 195 63
186 195 13
187 196 64
188 197 73
189 198 77
190 199 78
191 199 55
192 200 22
193 200 74
194 200 37
195 200 60
196 200 35
197 200 15
198 200 58
199 200 74
