1 2 3
1 3 13
1 4 1
2 5 6
2 6 12
2 7 13
3 8 6
3 9 1
3 10 5
4 11 8
4 12 3
4 13 8
5 14 12
5 15 8
5 16 7
6 17 9
6 18 6
6 19 8
7 20 9
7 21 1
7 22 6
8 23 5
9 24 7
9 25 8
10 26 7
11 27 8
11 28 9
12 29 7
12 30 7
13 31 11
13 32 1
13 33 13
14 34 7
15 35 7
16 36 2
17 37 9
18 38 13
19 38 7
20 39 4
21 40 10
22 41 1
23 42 5
24 43 2
25 44 11
26 45 5
27 46 10
28 47 7
29 48 13
30 48 2
31 49 1
32 50 7
33 50 4
34 51 8
34 52 4
35 53 6
35 54 2
36 55 3
37 56 5
38 57 9
39 58 10
40 59 3
41 60 10
42 61 12
43 62 5
44 63 13
44 64 2
45 65 1
46 66 4
46 67 11
46 68 5
47 69 5
48 70 5
49 71 7
50 72 8
51 73 13
52 74 6
53 74 9
54 75 8
55 76 3
56 77 1
57 78 4
58 79 11
59 80 1
60 81 10
61 82 4
62 83 3
63 83 10
64 84 3
65 85 1
66 86 5
67 86 6
68 87 13
69 88 8
70 89 1
71 90 3
72 91 12
73 92 10
74 93 7
75 94 10
76 95 2
77 96 13
78 97 12
79 98 10
80 99 4
81 100 5
82 101 13
83 102 2
84 103 10
85 104 8
86 105 3
87 106 11
88 107 10
89 108 11
90 109 10
91 110 7
92 111 4
93 112 7
94 113 2
95 114 3
96 115 7
96 116 11
97 117 6
98 118 2
99 119 13
100 120 3
101 121 9
102 122 11
103 123 10
104 124 5
104 125 9
105 126 4
105 127 6
106 128 3
107 129 10
108 130 9
109 131 9
110 132 8
111 133 11
112 134 7
113 134 5
114 135 9
115 136 3
116 137 13
117 137 8
118 138 1
119 139 1
120 140 5
121 141 10
122 142 9
123 143 11
124 144 3
125 145 13
126 146 10
127 146 8
128 147 11
129 148 12
130 148 7
131 149 8
132 150 7
133 151 12
133 152 13
134 153 2
134 154 2
135 155 10
136 156 13
137 157 8
138 158 3
139 159 4
139 160 6
140 161 7
141 162 10
142 163 8
142 164 12
142 165 1
143 166 12
144 167 9
145 168 13
146 169 7
147 170 8
148 171 3
149 172 9
149 173 6
150 174 12
150 175 10
151 176 11
151 177 7
151 178 4
152 179 5
152 180 13
152 181 4
153 182 7
153 183 6
153 184 5
154 185 4
154 186 7
154 187 12
155 188 8
155 189 1
155 190 4
156 191 11
156 192 3
156 193 10
157 194 12
157 195 2
157 196 5
158 197 12
158 198 13
158 199 10
159 200 9
159 201 12
159 202 11
160 203 5
160 204 4
160 205 9
161 206 1
161 207 1
161 208 2
162 209 2
162 210 7
162 211 11
163 212 1
163 213 10
163 214 9
