1 2 3
1 3 3
1 4 5
2 5 6
2 6 4
3 7 6
3 8 9
3 9 12
4 10 6
4 11 13
4 12 6
5 13 5
5 14 10
6 15 9
6 16 11
6 17 6
7 18 4
7 19 6
8 20 3
8 21 10
8 22 13
9 23 9
9 24 2
10 25 7
10 26 10
11 27 3
11 28 8
11 29 6
12 30 3
12 31 13
13 32 2
14 33 13
15 34 9
16 34 3
17 35 10
18 36 3
19 36 2
20 37 4
21 37 2
22 38 6
23 39 13
24 40 13
25 40 1
26 41 12
27 41 8
28 41 12
29 41 10
30 42 1
31 42 2
32 43 3
32 44 1
33 45 1
33 46 11
33 47 7
34 48 1
35 49 9
36 50 1
36 51 6
36 52 1
37 53 1
38 54 6
38 55 2
38 56 9
39 57 12
39 58 8
40 59 4
40 60 12
40 61 9
41 62 8
41 63 12
42 64 7
42 65 10
42 66 2
43 67 8
44 68 12
45 68 10
46 69 6
47 70 5
48 70 5
49 70 7
50 71 1
51 72 7
52 72 3
53 73 6
54 74 10
55 75 8
56 76 7
57 76 1
58 77 2
59 77 13
60 78 13
61 79 8
62 80 11
63 81 8
64 82 1
65 82 12
66 82 8
67 83 11
68 84 13
69 85 1
70 86 9
71 87 2
72 88 6
72 89 3
73 90 1
74 91 7
75 92 11
76 93 7
77 94 1
78 95 10
79 96 7
80 97 2
81 98 7
82 99 2
83 100 13
84 101 5
85 102 8
86 103 10
87 104 6
88 105 3
88 106 12
89 107 9
89 108 9
90 109 7
91 110 4
91 111 6
92 112 5
93 113 10
94 114 2
95 115 6
96 116 7
97 117 9
97 118 8
98 119 7
99 120 6
99 121 2
100 122 5
101 123 5
102 124 2
103 125 6
104 126 1
105 127 9
106 127 4
107 128 3
108 129 10
109 130 10
110 131 10
111 132 6
112 133 13
113 134 10
114 135 12
115 136 10
116 137 7
117 138 8
118 139 11
119 140 13
120 141 4
121 142 5
122 143 10
123 143 13
124 144 9
125 145 4
126 146 2
127 146 8
128 147 11
129 148 11
130 149 12
131 150 9
132 151 1
133 152 4
134 153 3
135 154 3
136 155 4
137 156 2
138 157 8
139 158 8
140 159 8
141 160 12
142 161 12
143 162 3
144 163 3
145 164 3
146 165 3
147 166 5
148 167 4
149 168 2
150 168 2
151 168 13
152 169 1
153 170 8
154 171 8
155 171 3
156 172 6
157 173 2
158 174 6
159 175 9
160 176 12
161 177 9
162 178 12
163 178 7
164 179 12
165 180 7
166 181 11
167 181 10
168 182 3
169 183 9
170 184 8
171 185 13
172 185 10
173 186 11
174 187 8
175 187 8
176 188 4
177 189 6
178 190 3
179 191 8
180 192 10
181 193 5
182 194 7
183 195 12
184 196 7
184 197 4
185 198 1
186 199 9
187 200 8
188 201 2
189 202 8
189 203 9
190 204 3
191 205 11
192 206 10
193 207 10
193 208 1
194 209 9
195 210 4
195 211 11
196 212 9
196 213 3
197 214 8
