1 2 3
1 3 4
2 4 6
2 5 5
3 6 6
3 7 4
4 8 12
4 9 5
5 10 6
5 11 13
6 12 13
6 13 12
7 14 3
7 15 5
8 16 3
9 17 10
10 18 2
11 19 3
12 19 8
13 20 1
14 21 8
15 21 4
16 22 10
17 23 2
17 24 1
18 25 1
19 26 2
20 27 5
21 28 4
22 29 3
23 30 8
24 31 1
25 32 9
26 32 9
27 33 11
28 33 10
29 34 5
29 35 2
30 36 13
31 37 1
32 38 5
33 39 12
33 40 1
34 41 11
35 42 6
36 43 10
37 44 3
38 45 8
39 46 6
39 47 3
40 48 2
41 49 9
41 50 5
42 51 11
42 52 4
43 53 11
44 54 9
45 55 11
46 56 13
47 57 7
48 58 10
48 59 4
49 60 5
50 61 11
51 62 7
52 62 5
53 62 2
54 62 5
55 63 3
56 63 6
57 64 12
58 65 1
59 66 5
60 67 6
61 68 7
62 68 7
63 69 8
64 69 12
65 69 3
66 70 7
67 71 5
68 72 12
68 73 3
69 74 10
70 75 3
71 76 1
72 77 3
73 78 9
74 79 6
75 80 13
76 81 10
76 82 12
77 83 1
77 84 8
78 85 2
79 86 10
80 87 1
80 88 11
81 89 1
82 89 6
83 89 12
84 90 11
85 90 4
86 90 2
87 90 3
88 90 5
89 91 7
89 92 13
90 93 11
91 94 11
91 95 6
92 96 9
92 97 7
93 98 3
93 99 1
94 100 7
95 100 1
96 100 4
97 100 13
98 100 9
99 100 6
