1 2 3
1 3 2
1 4 2
1 5 1
1 6 2
2 7 3
2 8 3
3 9 2
3 10 3
3 11 1
3 12 1
4 13 2
4 14 1
4 15 3
5 16 3
5 17 3
5 18 1
5 19 1
5 20 2
6 21 2
6 22 1
6 23 3
7 24 3
8 25 1
9 26 2
10 27 3
11 28 3
12 29 2
13 29 3
14 30 2
15 30 2
16 31 1
17 31 2
18 32 2
19 33 1
20 34 2
21 34 2
22 35 1
23 36 3
24 37 2
25 38 3
25 39 3
25 40 1
25 41 2
25 42 2
26 43 1
26 44 1
27 45 3
27 46 1
28 47 1
28 48 3
29 49 1
30 50 2
30 51 3
30 52 2
31 53 2
31 54 1
31 55 3
32 56 2
32 57 3
33 58 1
34 59 2
34 60 1
34 61 3
34 62 3
35 63 3
35 64 3
36 65 1
36 66 1
36 67 2
37 68 2
38 68 1
39 68 3
40 69 1
41 70 1
42 71 1
43 71 3
44 71 1
45 72 1
46 72 3
47 72 2
48 73 3
49 74 1
50 74 1
51 74 2
52 75 2
53 75 1
54 75 1
55 75 3
56 75 1
57 76 1
58 76 2
59 77 1
60 77 3
61 78 2
62 78 1
63 78 1
64 79 1
65 80 1
66 81 1
67 81 1
68 82 2
69 83 1
70 84 1
71 85 1
71 86 2
72 87 2
73 88 3
74 89 2
75 90 3
76 91 1
77 92 2
77 93 2
78 94 2
79 95 3
79 96 3
80 97 3
80 98 1
81 99 3
82 100 2
83 100 3
84 100 1
85 100 2
86 100 1
87 100 3
88 100 3
89 100 3
90 100 3
91 100 2
92 100 3
93 100 1
94 100 2
95 100 2
96 100 3
97 100 2
98 100 1
99 100 3
