1 2 3
1 3 8
1 4 8
2 5 8
2 6 5
2 7 10
3 8 6
3 9 10
3 10 8
4 11 7
4 12 11
4 13 7
5 14 4
5 15 11
6 16 2
6 17 7
6 18 4
7 19 13
7 20 4
7 21 5
8 22 3
8 23 9
8 24 3
9 25 1
9 26 4
9 27 12
10 28 3
10 29 12
11 30 3
11 31 1
11 32 1
12 33 10
13 34 5
13 35 3
14 36 4
15 37 5
16 38 8
17 39 10
18 40 8
19 41 4
20 42 8
21 43 7
22 44 10
23 45 7
24 46 2
25 47 11
26 48 1
27 48 8
28 49 12
29 50 1
30 51 3
31 51 6
32 52 5
33 53 10
34 54 10
35 55 11
36 56 13
37 57 6
38 58 9
39 59 2
40 60 2
41 60 3
42 61 6
43 62 1
44 63 11
45 64 13
46 65 8
47 66 1
48 67 13
49 68 5
50 69 6
51 70 5
52 71 6
53 72 6
54 73 12
55 74 4
56 75 11
57 76 13
58 77 3
59 78 5
60 79 11
61 80 12
62 81 12
63 82 3
64 83 3
65 84 8
66 85 7
67 86 10
68 87 7
69 88 12
69 89 1
70 90 9
71 91 5
72 92 12
73 93 4
74 94 3
75 95 13
76 96 5
77 97 3
78 98 8
79 99 3
80 100 9
81 101 4
82 102 12
83 103 6
84 104 9
85 105 13
86 106 1
87 107 9
88 108 2
89 109 13
90 110 11
91 111 7
92 112 11
93 113 12
94 114 5
95 115 4
96 116 11
97 117 8
98 118 9
99 118 5
100 119 13
101 120 4
102 121 9
103 122 3
104 123 11
105 124 3
106 125 13
107 126 11
108 127 9
109 128 3
110 129 4
111 130 4
112 131 7
113 132 3
114 132 12
115 133 11
116 134 11
116 135 7
116 136 1
117 137 9
118 138 9
119 139 6
120 140 3
121 141 1
121 142 4
122 143 3
123 144 3
124 145 8
125 146 6
126 147 12
127 148 7
128 149 10
129 150 7
130 151 9
131 152 11
132 153 4
133 154 9
133 155 3
134 156 10
134 157 12
135 158 5
136 159 12
137 160 8
137 161 11
138 162 11
139 163 10
139 164 10
140 165 5
141 166 10
142 167 8
143 168 13
143 169 6
144 170 8
145 171 4
145 172 12
146 173 9
146 174 3
147 175 10
148 176 10
148 177 10
149 178 8
149 179 13
150 180 3
151 181 7
152 182 9
153 183 3
153 184 12
154 185 6
154 186 4
154 187 9
155 188 3
155 189 9
155 190 10
156 191 3
156 192 4
156 193 3
157 194 6
157 195 13
157 196 10
158 197 13
158 198 12
158 199 7
159 200 12
159 201 8
159 202 1
160 203 1
160 204 1
160 205 9
161 206 4
161 207 12
161 208 8
162 209 11
162 210 5
162 211 4
163 212 3
163 213 9
163 214 3
164 215 1
164 216 8
164 217 5
165 218 7
165 219 11
165 220 6
166 221 2
166 222 9
166 223 4
167 224 3
167 225 9
167 226 12
168 227 2
168 228 6
168 229 4
169 230 8
169 231 13
169 232 5
170 233 2
170 234 13
170 235 4
171 236 9
171 237 8
171 238 9
172 239 1
172 240 12
172 241 2
173 242 4
173 243 8
173 244 13
174 245 9
174 246 9
174 247 3
175 248 13
175 249 3
175 250 13
176 251 5
176 252 8
176 253 6
177 254 9
177 255 10
177 256 4
178 257 3
178 258 3
178 259 1
179 260 3
179 261 7
179 262 10
180 263 7
180 264 8
180 265 13
181 266 13
181 267 9
181 268 2
182 269 12
182 270 2
182 271 3
183 272 12
183 273 13
183 274 11
184 275 10
184 276 5
184 277 6
185 278 13
186 278 2
187 278 9
188 278 10
189 278 6
190 278 4
191 278 10
192 279 3
193 279 6
194 279 6
195 279 1
196 280 12
197 280 12
198 280 7
199 280 11
200 280 9
201 281 8
202 281 10
203 281 5
204 282 8
205 282 4
206 282 10
207 282 6
208 282 7
209 282 7
210 283 8
211 283 10
212 284 6
213 284 2
214 284 11
215 284 2
216 284 1
217 284 6
218 284 7
219 284 6
220 285 2
221 285 2
222 285 10
223 285 10
224 286 3
225 286 10
226 286 11
227 286 2
228 286 13
229 286 11
